stem,s,base,diff,level
103,0,0,[NULL],9000
105,1,0,[NULL],9000
106,2,0,[NULL],9000
107,1,0,[NULL],9000
107,2,0,[NULL],9000
108,1,0,[NULL],9000
107,3,0,[NULL],9000
110,1,0,[NULL],9000
111,0,0,[NULL],9969
110,2,0,[NULL],9000
111,1,0,[NULL],9969
111,2,1,[NULL],9000
111,2,0,[NULL],9969
112,1,0,[NULL],9969
111,3,0,[NULL],9969
112,2,0,[NULL],9000
111,4,0,[NULL],9000
112,3,0,[NULL],9000
113,2,0,[NULL],9969
114,1,0,[NULL],9969
113,3,0,[NULL],9000
114,2,0,[NULL],9000
113,4,0,[NULL],9000
114,3,0,[NULL],9000
113,5,0,[NULL],9000
117,2,0,[NULL],9000
118,1,0,[NULL],9000
114,6,0,[NULL],9000
115,5,0,[NULL],9000
115,6,0,[NULL],9000
115,7,0,[NULL],9000
118,4,0,[NULL],9980
119,3,0,0,9998
120,2,0,[NULL],9000
118,5,0,0,2
119,4,0,0,9998
120,3,0,[NULL],9000
121,2,0,[NULL],9981
118,6,0,0,2
119,5,1,[NULL],9000
119,5,0,[NULL],9982
121,3,0,[NULL],9000
122,2,1,[NULL],9000
122,2,0,[NULL],9982
119,6,0,[NULL],9982
121,4,0,0,9998
122,3,1,[NULL],9000
122,3,0,[NULL],9981
123,2,0,[NULL],9000
119,7,0,[NULL],9982
120,6,0,0,2
121,5,0,[NULL],9000
122,4,1,[NULL],9000
122,4,0,0,9998
123,3,0,[NULL],9000
119,8,0,[NULL],9000
120,7,0,[NULL],9000
121,6,0,0,2
122,5,0,0,9998
123,4,0,[NULL],9000
124,3,0,[NULL],9000
126,1,0,[NULL],9985
127,0,0,[NULL],9996
121,7,0,0,2
124,4,0,[NULL],9994
125,3,0,[NULL],9000
126,2,0,[NULL],9985
127,1,0,[NULL],9995
121,8,0,[NULL],9000
124,5,0,[NULL],9994
125,4,0,[NULL],9998
126,3,1,[NULL],9985
126,3,0,[NULL],9998
127,2,1,[NULL],9969
127,2,0,[NULL],9995
128,1,0,[NULL],9989
121,9,0,[NULL],9000
124,6,0,[NULL],9000
125,5,0,[NULL],9000
126,4,2,[NULL],9000
126,4,1,[NULL],9969
126,4,0,[NULL],9988
127,3,0,[NULL],9993
127,3,1,[NULL],9994
126,5,1,[NULL],9000
126,5,0,[NULL],9988
127,4,2,[NULL],9000
127,4,1,[NULL],9000
127,4,0,[NULL],9994
128,3,0,[NULL],9981
129,2,0,[NULL],9989
130,1,0,[NULL],9989
122,10,0,[NULL],9000
123,9,0,[NULL],9000
126,6,0,[NULL],9982
127,5,1,[NULL],9000
127,5,0,[NULL],9990
128,4,0,[NULL],9000
129,3,0,[NULL],9982
130,2,0,[NULL],9989
123,10,0,[NULL],9000
126,7,0,[NULL],9000
127,6,1,[NULL],9000
127,6,0,[NULL],9990
128,5,1,[NULL],9000
128,5,0,[NULL],9000
129,4,0,[NULL],9981
130,3,0,[NULL],9989
123,11,0,[NULL],9000
126,8,0,[NULL],9992
127,7,0,[NULL],9990
126,9,0,[NULL],9992
127,8,0,[NULL],9990
133,2,1,[NULL],9000
133,2,0,[NULL],9989
134,1,1,[NULL],9000
134,1,0,[NULL],9993
126,10,0,[NULL],9000
127,9,1,[NULL],9000
127,9,0,[NULL],9990
130,6,0,[NULL],9000
133,3,0,[NULL],9994
134,2,0,[NULL],9993
127,10,0,[NULL],9990
129,8,0,0,9998
130,7,0,0,9998
133,4,0,[NULL],9994
134,3,1,[NULL],9993
134,3,0,[NULL],9997
135,2,0,[NULL],9989
127,11,0,[NULL],9990
128,10,0,0,2
129,9,0,0,2
130,8,0,0,9998
133,5,0,[NULL],9988
134,4,1,[NULL],9993
134,4,0,[NULL],9998
135,3,1,[NULL],9000
135,3,0,[NULL],9996
136,2,0,[NULL],9000
127,12,0,[NULL],9000
128,11,0,[NULL],9000
129,10,0,0,2
130,9,0,0,9998
133,6,0,[NULL],9000
134,5,0,[NULL],9996
135,4,0,[NULL],9000
136,3,"0,1",[NULL],9000
136,3,1,[NULL],9989
137,2,0,2,9998
129,11,0,0,2
132,8,0,[NULL],9980
133,7,0,[NULL],9998
135,5,0,[NULL],9000
136,4,2,0,2
136,4,"0,1",[NULL],9000
136,4,1,[NULL],9989
137,3,1,[NULL],9000
137,3,0,[NULL],9000
138,2,0,[NULL],9998
