stem,s,base,diff,level
29,0,0,[NULL],9000
30,1,0,[NULL],9000
31,0,0,[NULL],9000
31,1,0,[NULL],9000
31,2,0,[NULL],9000
32,1,0,[NULL],9000
35,1,0,[NULL],9000
35,2,0,[NULL],9000
36,1,0,[NULL],9000
35,3,0,[NULL],9000
36,2,0,[NULL],9000
37,2,0,[NULL],9000
37,3,0,[NULL],9000
38,2,0,[NULL],9000
37,4,0,[NULL],9000
38,3,0,[NULL],9000
39,2,0,0,9998
40,1,0,[NULL],9000
38,4,0,0,2
39,3,0,[NULL],9000
38,5,0,[NULL],9000
39,4,0,[NULL],9000
41,2,0,[NULL],9000
42,1,0,[NULL],9000
39,5,0,[NULL],9000
41,3,0,[NULL],9000
42,2,0,[NULL],9000
39,6,0,[NULL],9000
42,3,0,[NULL],9000
43,2,0,[NULL],9000
44,1,0,[NULL],9000
43,4,0,[NULL],9000
44,3,0,[NULL],9000
45,2,0,[NULL],9000
43,5,0,[NULL],9000
46,2,0,[NULL],9000
43,6,0,[NULL],9000
44,5,0,[NULL],9000
46,3,0,[NULL],9000
47,2,0,[NULL],9000
43,7,0,[NULL],9000
44,6,0,[NULL],9000
46,4,0,[NULL],9000
47,3,0,0,9997
47,4,0,0,9997
48,3,0,[NULL],9000
49,2,"0,1",[NULL],9000
49,2,1,[NULL],9000
50,1,0,0,9998
45,7,0,[NULL],9000
46,6,0,0,3
47,5,0,0,9997
49,3,0,0,2
50,2,1,[NULL],9000
50,2,0,[NULL],9000
45,8,0,[NULL],9000
46,7,0,0,3
47,6,0,[NULL],9000
49,4,0,[NULL],9000
50,3,0,[NULL],9000
50,3,1,[NULL],9000
46,8,0,0,3
47,7,0,[NULL],9000
49,5,0,[NULL],9000
50,4,1,[NULL],9000
50,4,0,0,9998
51,3,1,[NULL],9000
51,3,0,[NULL],9000
46,9,0,[NULL],9000
47,8,0,[NULL],9000
49,6,0,0,2
50,5,0,0,9998
53,2,0,[NULL],9000
54,1,0,0,9997
47,9,0,[NULL],9000
49,7,0,0,2
50,6,0,[NULL],9000
52,4,0,[NULL],9000
53,3,0,[NULL],9000
54,2,0,1,9997
47,10,0,[NULL],9000
52,5,0,0,9997
53,4,0,0,3
54,3,"0,1",[NULL],9000
54,3,1,[NULL],9000
55,2,0,[NULL],9000
52,6,0,[NULL],9000
53,5,1,0,3
53,5,0,0,9998
54,4,1,[NULL],9000
54,4,0,[NULL],9000
55,3,0,[NULL],9000
51,8,0,0,3
52,7,0,0,2
53,6,0,0,9997
54,5,0,[NULL],9000
55,4,0,[NULL],9000
56,3,0,[NULL],9000
51,9,0,[NULL],9000
55,5,0,[NULL],9000
56,4,0,[NULL],9000
51,10,0,[NULL],9000
52,9,0,0,3
55,6,0,[NULL],9000
56,5,0,[NULL],9000
59,2,0,[NULL],9000
60,1,0,[NULL],9000
51,11,0,[NULL],9000
52,10,0,[NULL],9000
55,7,0,[NULL],9000
56,6,0,[NULL],9000
55,8,0,0,9998
60,3,0,[NULL],9000
61,2,0,[NULL],9000
62,1,0,[NULL],9000
63,0,0,0,9998
53,11,0,[NULL],9000
54,10,0,0,2
55,9,0,0,9998
58,6,0,[NULL],9000
62,2,0,0,2
63,1,0,1,9998
53,12,0,[NULL],9000
54,11,0,0,2
