stem,s,base,diff,level
117,0,0,[NULL],9000
118,1,0,[NULL],9000
119,0,0,[NULL],9000
119,1,0,[NULL],9000
119,2,0,[NULL],9000
120,1,0,[NULL],9000
123,1,0,[NULL],9982
123,2,0,[NULL],9982
124,1,0,[NULL],9000
123,3,0,[NULL],9000
124,2,0,[NULL],9000
125,2,0,[NULL],9000
126,1,0,[NULL],9000
127,0,0,[NULL],9985
125,3,0,[NULL],9000
126,2,1,[NULL],9000
126,2,0,[NULL],9000
127,1,0,[NULL],9985
125,4,0,[NULL],9000
126,3,0,[NULL],9000
127,2,0,[NULL],9985
128,1,0,[NULL],9985
126,4,0,[NULL],9000
127,3,0,[NULL],9985
126,5,0,[NULL],9000
127,4,0,[NULL],9000
129,2,0,[NULL],9985
130,1,0,[NULL],9985
127,5,0,[NULL],9000
129,3,0,[NULL],9000
130,2,0,[NULL],9982
127,6,0,[NULL],9000
130,3,0,[NULL],9982
131,2,0,[NULL],9000
132,1,0,[NULL],9000
131,4,0,[NULL],9000
132,3,0,[NULL],9000
133,2,1,[NULL],9000
133,2,0,[NULL],9000
134,1,0,[NULL],9000
131,5,0,[NULL],9994
134,2,0,[NULL],9000
131,6,0,[NULL],9994
132,5,0,[NULL],9000
134,3,0,[NULL],9000
135,2,0,[NULL],9000
131,7,0,[NULL],9000
132,6,0,[NULL],9000
135,4,0,0,9998
133,7,0,[NULL],9000
134,6,0,0,2
135,5,0,[NULL],9998
138,2,0,[NULL],9997
