stem,s,base,diff,level
11,0,0,[NULL],9000
13,1,0,[NULL],9000
14,1,0,[NULL],9000
15,0,0,[NULL],9000
14,2,0,[NULL],9000
15,1,0,[NULL],9000
15,2,0,[NULL],9000
16,1,0,[NULL],9000
15,3,0,[NULL],9000
17,2,0,[NULL],9000
18,1,0,[NULL],9000
19,2,0,[NULL],9000
19,3,0,[NULL],9000
20,2,0,[NULL],9000
19,4,0,[NULL],9000
20,3,0,[NULL],9000
21,4,0,[NULL],9000
22,3,0,[NULL],9000
23,2,0,0,9998
24,1,0,[NULL],9994
21,5,0,[NULL],9000
22,4,0,0,2
23,3,0,0,9998
22,5,0,0,2
23,4,0,[NULL],9000
25,2,0,[NULL],9000
26,1,0,[NULL],9000
22,6,0,[NULL],9000
23,5,0,[NULL],9000
25,3,0,[NULL],9000
26,2,0,[NULL],9000
23,6,0,[NULL],9000
25,4,0,[NULL],9000
26,3,"0,1",[NULL],9000
26,3,1,[NULL],9000
27,2,0,[NULL],9000
23,7,0,[NULL],9000
28,2,0,[NULL],9000
28,3,0,[NULL],9000
29,2,0,[NULL],9000
30,1,0,[NULL],9000
31,0,0,1,9998
27,5,0,[NULL],9000
28,4,0,[NULL],9000
29,3,0,[NULL],9000
30,2,1,0,2
30,2,0,[NULL],9000
31,1,0,1,9998
27,6,0,[NULL],9000
29,4,0,[NULL],9000
30,3,1,0,2
30,3,2,[NULL],9000
30,3,0,[NULL],9000
31,2,2,[NULL],9000
31,2,1,[NULL],9000
31,2,0,1,9998
32,1,0,[NULL],9000
27,7,0,[NULL],9000
28,6,0,[NULL],9000
30,4,1,0,2
30,4,0,[NULL],9000
31,3,0,[NULL],9000
31,3,1,0,9996
27,8,0,[NULL],9000
28,7,0,[NULL],9000
30,5,0,[NULL],9000
31,4,1,[NULL],9000
31,4,0,0,9996
32,3,0,[NULL],9000
33,2,0,[NULL],9000
34,1,0,0,9997
31,5,0,0,9996
33,3,0,[NULL],9000
34,2,0,[NULL],9000
29,8,0,[NULL],9000
30,7,0,1,4
31,6,0,[NULL],9000
33,4,0,0,3
34,3,0,[NULL],9000
34,3,1,[NULL],9000
29,9,0,[NULL],9000
30,8,0,0,4
31,7,0,[NULL],9000
34,4,0,[NULL],9000
30,9,0,0,4
31,8,0,[NULL],9000
33,6,0,[NULL],9000
34,5,1,[NULL],9000
34,5,0,0,9998
35,4,0,[NULL],9000
37,2,0,[NULL],9000
38,1,0,1,9996
30,10,0,[NULL],9000
31,9,0,[NULL],9000
33,7,0,0,2
34,6,0,0,9998
37,3,0,[NULL],9000
38,2,0,[NULL],9000
31,10,0,[NULL],9000
33,8,0,0,2
34,7,0,[NULL],9000
36,5,0,[NULL],9000
37,4,0,[NULL],9000
38,3,"0,1",[NULL],9000
38,3,1,[NULL],9000
39,2,0,[NULL],9000
31,11,0,[NULL],9000
36,6,0,0,9997
37,5,1,0,4
37,5,0,0,9998
38,4,1,[NULL],9000
38,4,0,[NULL],9000
39,3,0,[NULL],9000
36,7,0,0,2
37,6,0,0,9998
39,4,0,[NULL],9000
40,3,0,[NULL],9000
41,2,0,[NULL],9000
42,1,0,[NULL],9000
35,9,0,0,3
36,8,0,0,2
37,7,0,0,9997
40,4,0,[NULL],9000
35,10,0,[NULL],9000
39,6,0,[NULL],9000
40,5,0,[NULL],9000
35,11,0,[NULL],9000
36,10,0,0,3
39,7,0,[NULL],9000
40,6,0,0,9998
43,3,0,[NULL],9000
44,2,0,[NULL],9000
35,12,0,[NULL],9000
36,11,0,[NULL],9000
39,8,0,0,2
40,7,0,[NULL],9000
41,6,0,[NULL],9000
42,5,1,[NULL],9000
42,5,0,[NULL],9000
43,4,0,[NULL],9000
44,3,0,[NULL],9000
45,2,1,[NULL],9000
45,2,0,[NULL],9000
46,1,0,0,9998
39,9,0,0,9998
42,6,0,0,9996
43,5,0,[NULL],9000
44,4,1,[NULL],9000
44,4,0,[NULL],9000
45,3,0,0,2
45,3,1,[NULL],9000
46,2,0,0,9997
37,12,0,[NULL],9000
38,11,0,0,2
39,10,0,0,9998
42,7,0,[NULL],9000
43,6,0,0,9998
44,5,0,[NULL],9000
45,4,0,[NULL],9000
46,3,0,[NULL],9000
47,2,0,[NULL],9000
37,13,0,[NULL],9000
38,12,0,0,2
39,11,0,0,9998
42,8,0,0,2
43,7,0,0,9996
44,6,0,[NULL],9000
45,5,0,0,3
46,4,0,[NULL],9000
38,13,0,0,2
