stem,s,base,diff,level
101,0,0,[NULL],9000
102,1,0,[NULL],9000
103,0,0,[NULL],9000
103,1,0,[NULL],9000
103,2,0,[NULL],9000
104,1,0,[NULL],9000
107,1,0,[NULL],9966
107,2,0,[NULL],9966
108,1,0,[NULL],9000
107,3,0,[NULL],9000
108,2,0,[NULL],9000
109,2,0,[NULL],9000
110,1,0,[NULL],9000
111,0,0,1,9998
109,3,0,[NULL],9000
110,2,1,0,2
110,2,0,[NULL],9000
111,1,0,0,9997
109,4,0,[NULL],9000
110,3,0,[NULL],9000
111,2,0,[NULL],9971
112,1,0,[NULL],9971
110,4,0,0,3
111,3,0,[NULL],9971
110,5,0,[NULL],9000
111,4,0,[NULL],9000
113,2,0,[NULL],9971
114,1,0,[NULL],9973
111,5,0,[NULL],9000
113,3,0,[NULL],9000
114,2,0,[NULL],9966
111,6,0,[NULL],9000
114,3,0,[NULL],9966
115,2,0,[NULL],9000
116,1,0,[NULL],9000
115,4,0,[NULL],9000
116,3,0,[NULL],9000
117,2,1,[NULL],9000
117,2,0,[NULL],9000
118,1,0,[NULL],9000
115,5,0,[NULL],9978
118,2,0,[NULL],9000
115,6,0,[NULL],9978
116,5,0,[NULL],9000
118,3,0,[NULL],9000
119,2,0,[NULL],9000
115,7,0,[NULL],9000
116,6,0,[NULL],9000
119,4,0,0,9998
117,7,0,[NULL],9000
118,6,0,0,2
119,5,0,0,9998
122,2,0,[NULL],9982
117,8,0,[NULL],9000
118,7,0,0,2
119,6,0,0,9998
121,4,0,[NULL],9000
122,3,1,[NULL],9982
122,3,0,[NULL],9983
118,8,0,0,2
119,7,0,[NULL],9984
121,5,0,[NULL],9966
122,4,1,[NULL],9000
122,4,0,0,9998
123,3,1,[NULL],9000
123,3,0,[NULL],9000
118,9,0,[NULL],9000
119,8,0,[NULL],9000
121,6,0,0,2
122,5,0,0,9998
126,1,0,[NULL],9985
127,0,0,[NULL],9996
119,9,0,[NULL],9000
121,7,0,0,2
122,6,0,[NULL],9000
124,4,0,[NULL],9000
126,2,0,[NULL],9985
127,1,0,[NULL],9995
119,10,0,[NULL],9000
124,5,0,0,9997
126,3,0,[NULL],9985
127,2,1,[NULL],9985
127,2,0,[NULL],9995
128,1,0,[NULL],9989
124,6,0,[NULL],9000
125,5,0,0,9998
126,4,1,[NULL],9000
126,4,0,[NULL],9985
127,3,0,[NULL],9993
127,3,1,[NULL],9995
123,8,0,0,3
124,7,0,0,2
125,6,0,0,9997
126,5,"0,1",[NULL],9989
126,5,1,[NULL],9989
127,4,0,[NULL],9993
127,4,1,[NULL],9994
128,3,0,[NULL],9990
129,2,0,[NULL],9989
130,1,0,[NULL],9989
123,9,0,[NULL],9990
126,6,0,[NULL],9989
127,5,1,[NULL],9966
127,5,0,[NULL],9994
128,4,0,[NULL],9991
129,3,0,[NULL],9990
130,2,0,[NULL],9989
123,10,0,[NULL],9990
124,9,0,0,3
126,7,0,[NULL],9989
127,6,1,[NULL],9966
127,6,0,[NULL],9994
128,5,0,[NULL],9992
129,4,0,[NULL],9983
130,3,0,[NULL],9989
131,2,0,[NULL],9000
132,1,0,[NULL],9000
123,11,0,[NULL],9000
124,10,0,[NULL],9000
126,8,0,[NULL],9984
127,7,1,[NULL],9000
127,7,0,[NULL],9992
128,6,0,[NULL],9000
127,8,0,[NULL],9992
132,3,0,[NULL],9000
133,2,2,[NULL],9000
133,2,1,[NULL],9000
133,2,0,[NULL],9989
134,1,0,[NULL],9993
134,1,1,1,9998
125,11,0,[NULL],9000
126,10,0,[NULL],9000
127,9,0,[NULL],9992
130,6,0,[NULL],9000
133,3,1,1,2
133,3,0,[NULL],9998
134,2,1,[NULL],9000
134,2,0,[NULL],9993
125,12,0,[NULL],9000
126,11,0,[NULL],9000
127,10,0,[NULL],9992
130,7,0,[NULL],9000
131,6,0,0,9996
132,5,1,[NULL],9000
132,5,0,[NULL],9000
133,4,1,[NULL],9000
133,4,0,[NULL],9995
134,3,2,[NULL],9000
134,3,1,[NULL],9993
134,3,0,[NULL],9997
135,2,1,[NULL],9000
135,2,0,[NULL],9989
126,12,0,[NULL],9000
127,11,0,[NULL],9992
129,9,0,[NULL],9966
130,8,0,0,9998
133,5,0,[NULL],9995
134,4,0,[NULL],9000
134,4,1,[NULL],9993
135,3,0,[NULL],9996
126,13,0,[NULL],9000
127,12,0,[NULL],9000
129,10,0,0,2
130,9,0,0,9998
133,6,1,[NULL],9000
133,6,0,[NULL],9989
134,5,0,0,9998
135,4,0,[NULL],9000
136,3,1,[NULL],9989
136,3,0,[NULL],9997
137,2,0,1,9998
127,13,0,[NULL],9000
129,11,0,0,2
130,10,0,0,4
133,7,0,0,2
134,6,0,[NULL],9000
135,5,0,[NULL],9989
136,4,1,0,2
136,4,0,[NULL],9989
137,3,0,[NULL],9966
138,2,0,[NULL],9998
