stem,s,base,diff,level
87,0,0,[NULL],9000
89,1,0,[NULL],9000
90,2,0,[NULL],9000
91,1,0,[NULL],9000
91,2,0,[NULL],9000
92,1,0,[NULL],9000
91,3,0,[NULL],9000
94,1,0,[NULL],9000
95,0,0,[NULL],9000
94,2,0,[NULL],9000
95,1,0,[NULL],9000
95,2,1,[NULL],9000
95,2,0,[NULL],9000
96,1,0,[NULL],9000
95,3,0,[NULL],9000
96,2,0,[NULL],9000
95,4,0,[NULL],9000
96,3,0,[NULL],9000
97,2,0,[NULL],9000
98,1,0,[NULL],9000
97,3,0,[NULL],9000
98,2,0,[NULL],9000
97,4,0,[NULL],9000
98,3,0,[NULL],9000
97,5,0,[NULL],9000
101,2,0,[NULL],9000
102,1,0,[NULL],9000
98,6,0,[NULL],9000
99,5,0,[NULL],9000
99,6,0,[NULL],9000
99,7,0,[NULL],9000
102,4,0,[NULL],9964
103,3,0,0,9998
104,2,0,[NULL],9000
102,5,0,0,2
103,4,0,0,9998
104,3,0,[NULL],9000
105,2,0,[NULL],9965
102,6,0,0,2
103,5,1,[NULL],9000
103,5,0,[NULL],9966
105,3,0,[NULL],9000
106,2,1,[NULL],9000
106,2,0,[NULL],9966
103,6,0,[NULL],9966
105,4,0,0,9998
106,3,1,[NULL],9000
106,3,0,[NULL],9965
107,2,0,[NULL],9000
103,7,0,[NULL],9966
104,6,0,0,2
105,5,0,[NULL],9000
106,4,1,[NULL],9000
106,4,0,0,9998
107,3,0,[NULL],9000
103,8,0,[NULL],9000
104,7,0,[NULL],9000
105,6,0,0,2
106,5,0,0,9998
107,4,0,[NULL],9000
108,3,0,[NULL],9000
105,7,0,0,2
108,4,0,[NULL],9994
109,3,0,[NULL],9000
105,8,0,[NULL],9000
108,5,0,[NULL],9994
109,4,0,[NULL],9971
110,3,0,[NULL],9971
105,9,0,[NULL],9000
108,6,0,[NULL],9000
109,5,0,[NULL],9000
110,4,1,[NULL],9000
110,4,0,[NULL],9971
111,3,0,[NULL],9972
110,5,1,[NULL],9000
110,5,0,[NULL],9971
111,4,2,[NULL],9000
111,4,1,[NULL],9000
111,4,0,0,9998
112,3,0,[NULL],9965
113,2,0,[NULL],9998
114,1,0,0,9998
106,10,0,[NULL],9000
107,9,0,[NULL],9000
110,6,0,0,2
111,5,1,[NULL],9000
111,5,0,0,9998
112,4,0,[NULL],9000
113,3,0,0,2
114,2,0,0,9998
107,10,0,[NULL],9000
110,7,0,0,2
111,6,1,[NULL],9000
111,6,0,0,9997
112,5,1,[NULL],9000
112,5,0,[NULL],9000
113,4,0,0,2
114,3,0,[NULL],9975
107,11,0,[NULL],9000
110,8,0,[NULL],9976
111,7,0,0,9997
110,9,0,0,3
111,8,0,[NULL],9977
117,2,0,[NULL],9977
118,1,0,[NULL],9000
110,10,0,0,3
111,9,1,[NULL],9000
111,9,0,[NULL],9977
114,6,0,[NULL],9000
117,3,0,[NULL],9978
118,2,0,[NULL],9997
111,10,0,[NULL],9977
113,8,0,0,9998
114,7,0,0,9998
117,4,0,[NULL],9971
118,3,1,[NULL],9979
118,3,0,[NULL],9979
119,2,0,[NULL],9979
111,11,0,[NULL],9977
112,10,0,0,2
113,9,0,0,2
114,8,0,0,9998
117,5,0,[NULL],9971
118,4,1,[NULL],9979
118,4,0,0,9998
119,3,1,[NULL],9000
119,3,0,[NULL],9980
120,2,0,[NULL],9000
111,12,0,[NULL],9000
112,11,0,[NULL],9000
113,10,0,0,2
114,9,0,0,9998
117,6,0,0,2
118,5,0,0,9996
119,4,0,[NULL],9000
120,3,"0,1",[NULL],9000
120,3,1,[NULL],9977
121,2,0,2,9998
113,11,0,0,2
116,8,0,[NULL],9964
117,7,0,0,9998
119,5,0,[NULL],9000
120,4,2,0,2
120,4,0,[NULL],9000
120,4,1,[NULL],9980
121,3,1,[NULL],9000
121,3,0,[NULL],9000
122,2,0,1,9997
113,12,0,[NULL],9000
