stem,s,base,diff,level
89,0,0,[NULL],9000
90,1,0,[NULL],9000
91,0,0,[NULL],9000
91,1,0,[NULL],9000
91,2,0,[NULL],9000
92,1,0,[NULL],9000
94,1,0,[NULL],9000
95,0,0,[NULL],9000
95,1,0,[NULL],9000
95,2,1,[NULL],9000
95,2,0,[NULL],9000
96,1,1,[NULL],9000
96,1,0,[NULL],9000
95,3,0,[NULL],9000
96,2,0,[NULL],9000
97,2,0,[NULL],9000
97,2,1,[NULL],9000
98,1,0,[NULL],9000
97,3,0,[NULL],9000
98,2,0,[NULL],9000
97,4,0,[NULL],9000
98,3,0,[NULL],9000
98,5,0,[NULL],9000
99,4,0,[NULL],9000
99,5,0,[NULL],9000
99,6,0,[NULL],9000
102,3,0,[NULL],9963
103,2,0,0,9998
104,1,0,[NULL],9000
102,4,0,0,2
103,3,0,0,9998
102,5,0,0,2
103,4,1,[NULL],9000
103,4,0,[NULL],9965
104,3,0,[NULL],9000
105,2,1,[NULL],9000
105,2,0,[NULL],9965
106,1,0,[NULL],9000
103,5,0,[NULL],9965
105,3,0,0,9998
106,2,1,[NULL],9000
106,2,0,[NULL],9966
103,6,0,[NULL],9965
104,5,0,0,2
105,4,0,[NULL],9000
106,3,2,[NULL],9000
106,3,0,[NULL],9965
106,3,1,0,9998
107,2,1,[NULL],9000
107,2,0,[NULL],9967
103,7,0,[NULL],9000
104,6,0,[NULL],9000
105,5,0,1,2
106,4,0,0,9998
105,6,0,0,2
107,4,0,[NULL],9000
108,3,1,[NULL],9000
108,3,0,[NULL],9994
109,2,0,[NULL],9000
105,7,0,[NULL],9000
108,4,0,[NULL],9994
109,3,0,[NULL],9000
110,2,0,[NULL],9970
105,8,0,[NULL],9000
108,5,0,[NULL],9000
109,4,1,[NULL],9000
109,4,0,[NULL],9000
110,3,1,[NULL],9000
110,3,0,[NULL],9970
110,4,0,[NULL],9970
111,3,1,[NULL],9000
111,3,0,[NULL],9000
106,9,0,[NULL],9000
107,8,0,[NULL],9000
110,5,1,[NULL],9000
110,5,0,[NULL],9965
111,4,2,[NULL],9000
111,4,1,[NULL],9000
111,4,0,0,9998
112,3,0,[NULL],9965
