stem,s,base,diff,level
71,0,0,[NULL],9000
73,1,0,[NULL],9000
74,2,0,[NULL],9000
75,1,0,[NULL],9000
75,2,0,[NULL],9000
76,1,0,[NULL],9000
75,3,0,[NULL],9000
78,1,0,[NULL],9000
79,0,0,[NULL],9000
78,2,0,[NULL],9000
79,1,0,[NULL],9000
79,2,1,[NULL],9000
79,2,0,[NULL],9000
80,1,0,[NULL],9000
79,3,0,[NULL],9000
80,2,0,[NULL],9000
79,4,0,[NULL],9000
80,3,0,[NULL],9000
81,2,0,[NULL],9000
82,1,0,[NULL],9000
81,3,0,[NULL],9000
82,2,0,[NULL],9000
81,4,0,[NULL],9000
82,3,0,[NULL],9000
81,5,0,[NULL],9000
85,2,0,[NULL],9000
86,1,0,[NULL],9000
82,6,0,[NULL],9000
83,5,0,[NULL],9000
83,6,0,[NULL],9000
83,7,0,[NULL],9000
86,4,0,[NULL],9000
87,3,0,0,9998
88,2,0,[NULL],9000
86,5,0,0,2
87,4,0,0,9998
88,3,0,[NULL],9000
89,2,0,[NULL],9000
86,6,0,0,2
87,5,1,[NULL],9000
87,5,0,[NULL],9000
89,3,0,[NULL],9000
90,2,1,[NULL],9000
90,2,0,[NULL],9000
87,6,0,[NULL],9000
89,4,0,0,9998
90,3,1,[NULL],9000
90,3,0,[NULL],9000
91,2,0,[NULL],9000
87,7,0,[NULL],9000
88,6,0,0,2
89,5,0,[NULL],9000
90,4,1,[NULL],9000
90,4,0,0,9998
91,3,0,[NULL],9000
87,8,0,[NULL],9000
88,7,0,[NULL],9000
89,6,0,0,2
90,5,0,0,9998
91,4,0,[NULL],9000
92,3,0,[NULL],9000
94,1,0,[NULL],9000
95,0,0,0,9998
89,7,0,0,2
92,4,0,[NULL],9994
93,3,0,[NULL],9000
94,2,0,0,2
95,1,0,1,9998
89,8,0,[NULL],9000
92,5,0,[NULL],9994
93,4,0,[NULL],9000
94,3,1,0,2
94,3,0,[NULL],9000
95,2,1,[NULL],9000
95,2,0,1,9998
96,1,0,[NULL],9955
89,9,0,[NULL],9000
92,6,0,[NULL],9000
93,5,0,[NULL],9000
94,4,1,0,2
94,4,2,[NULL],9000
94,4,0,[NULL],9000
95,3,0,[NULL],9000
95,3,1,0,9997
94,5,1,[NULL],9000
94,5,0,[NULL],9000
95,4,2,[NULL],9000
95,4,1,[NULL],9000
95,4,0,0,9997
96,3,0,[NULL],9000
97,2,0,[NULL],9955
98,1,0,[NULL],9997
90,10,0,[NULL],9000
91,9,0,[NULL],9000
94,6,0,1,3
95,5,1,[NULL],9000
95,5,0,0,9996
96,4,0,[NULL],9000
97,3,0,[NULL],9000
98,2,0,[NULL],9958
91,10,0,[NULL],9000
94,7,0,0,3
95,6,1,[NULL],9000
95,6,0,0,9996
96,5,1,[NULL],9000
96,5,0,[NULL],9000
97,4,0,[NULL],9000
98,3,0,[NULL],9955
91,11,0,[NULL],9000
94,8,0,[NULL],9000
95,7,0,[NULL],9000
94,9,0,0,4
95,8,0,[NULL],9000
101,2,1,[NULL],9000
101,2,0,[NULL],9961
102,1,1,[NULL],9000
102,1,0,[NULL],9996
94,10,0,0,4
95,9,1,[NULL],9000
95,9,0,[NULL],9000
98,6,0,[NULL],9000
101,3,0,[NULL],9962
102,2,0,[NULL],9962
95,10,0,[NULL],9000
97,8,0,0,9998
98,7,0,0,9998
101,4,0,[NULL],9000
102,3,1,[NULL],9962
102,3,0,[NULL],9963
103,2,0,[NULL],9955
95,11,0,[NULL],9000
96,10,0,0,2
97,9,0,0,2
98,8,0,0,9998
101,5,0,[NULL],9000
102,4,1,[NULL],9962
102,4,0,0,9998
103,3,1,[NULL],9000
103,3,0,[NULL],9964
104,2,0,[NULL],9000
95,12,0,[NULL],9000
96,11,0,[NULL],9000
97,10,0,0,2
98,9,0,0,9998
101,6,0,0,2
102,5,0,0,9996
103,4,0,[NULL],9000
104,3,"0,1",[NULL],9000
104,3,1,[NULL],9955
105,2,0,2,9998
97,11,0,0,2
100,8,0,[NULL],9000
101,7,0,0,9998
103,5,0,[NULL],9000
104,4,2,0,2
104,4,"0,1",[NULL],9000
104,4,1,[NULL],9955
105,3,1,[NULL],9000
105,3,0,[NULL],9000
106,2,0,1,9997
97,12,0,[NULL],9000
100,9,0,0,2
101,8,0,0,9998
103,6,0,[NULL],9967
104,5,0,[NULL],9000
104,5,1,[NULL],9967
105,4,0,[NULL],9000
106,3,0,[NULL],9000
107,2,0,[NULL],9000
97,13,0,[NULL],9000
100,10,0,0,2
101,9,0,0,4
104,6,0,[NULL],9000
105,5,1,0,3
105,5,0,[NULL],9000
106,4,1,[NULL],9000
106,4,0,[NULL],9000
103,8,0,0,9996
104,7,0,0,9998
105,6,0,[NULL],9955
106,5,0,[NULL],9969
108,3,0,[NULL],9969
109,2,1,[NULL],9000
109,2,0,[NULL],9000
110,1,0,0,9998
98,14,0,[NULL],9000
99,13,0,[NULL],9000
103,9,0,0,2
104,8,0,0,9998
105,7,0,[NULL],9000
106,6,1,[NULL],9000
106,6,0,[NULL],9969
107,5,1,[NULL],9000
107,5,0,[NULL],9970
108,4,0,[NULL],9962
109,3,0,0,2
109,3,1,[NULL],9000
110,2,0,0,9997
99,14,0,[NULL],9000
103,10,0,0,2
104,9,0,1,9996
106,7,0,[NULL],9000
107,6,0,[NULL],9000
108,5,0,[NULL],9000
108,5,1,[NULL],9000
109,4,1,[NULL],9000
109,4,0,[NULL],9971
110,3,1,[NULL],9000
110,3,0,1,9997
111,2,0,[NULL],9000
99,15,0,[NULL],9000
102,12,0,0,4
103,11,0,0,9998
106,8,0,[NULL],9000
107,7,0,0,9998
108,6,"0,1",[NULL],9000
108,6,1,[NULL],9000
109,5,0,0,3
109,5,1,[NULL],9000
110,4,1,[NULL],9972
110,4,0,0,9997
111,3,0,[NULL],9000
102,13,0,0,2
103,12,0,0,9998
106,9,0,0,2
107,8,0,0,9998
108,7,0,[NULL],9000
109,6,1,0,3
109,6,0,[NULL],9000
110,5,1,[NULL],9000
110,5,0,[NULL],9955
111,4,0,[NULL],9000
111,4,1,[NULL],9000
112,3,1,[NULL],9000
112,3,0,[NULL],9000
113,2,0,[NULL],9973
102,14,0,0,2
103,13,1,0,4
103,13,0,[NULL],9974
106,10,0,0,2
107,9,0,[NULL],9000
109,7,0,0,3
110,6,1,[NULL],9000
110,6,0,[NULL],9000
111,5,0,[NULL],9000
112,4,1,[NULL],9000
112,4,0,0,9998
113,3,0,[NULL],9000
103,14,0,[NULL],9974
105,12,0,0,9998
106,11,0,0,9998
109,8,0,0,9996
110,7,0,[NULL],9000
111,6,0,0,2
112,5,1,[NULL],9000
112,5,0,[NULL],9000
113,4,1,[NULL],9000
113,4,0,1,9998
114,3,0,[NULL],9000
103,15,0,[NULL],9974
104,14,0,0,2
105,13,0,0,2
106,12,0,0,9998
111,7,0,[NULL],9000
112,6,1,0,2
112,6,0,[NULL],9000
113,5,0,[NULL],9000
103,16,0,[NULL],9000
104,15,0,[NULL],9000
105,14,0,0,2
106,13,0,0,9998
115,4,0,[NULL],9000
116,3,0,[NULL],9000
105,15,0,0,2
108,12,0,0,4
109,11,0,0,9998
110,10,0,0,9997
111,9,"0,1",[NULL],9000
111,9,1,0,9998
112,8,0,[NULL],9000
113,7,0,[NULL],9000
114,6,0,[NULL],9000
105,16,0,[NULL],9000
108,13,0,0,2
109,12,0,0,9998
110,11,0,1,2
111,10,0,0,9998
113,8,0,[NULL],9000
114,7,1,[NULL],9000
114,7,0,[NULL],9979
105,17,0,[NULL],9000
108,14,0,0,2
109,13,0,0,3
110,12,0,0,2
111,11,0,0,9998
112,10,0,[NULL],9000
114,8,0,[NULL],9000
117,5,0,[NULL],9980
118,4,0,1,9998
119,3,0,"0,1",9998
110,13,0,0,2
111,12,1,0,9996
111,12,0,0,9998
112,11,0,1,9998
113,10,0,[NULL],9000
114,9,0,0,9998
117,6,1,0,2
117,6,0,[NULL],9981
118,5,"0,1",0,2
118,5,1,0,9997
119,4,0,[NULL],9000
120,3,0,[NULL],9990
106,18,0,[NULL],9000
107,17,0,[NULL],9000
110,14,0,0,2
111,13,1,0,2
111,13,0,0,9998
112,12,0,1,9998
113,11,0,0,2
117,7,1,[NULL],9981
117,7,0,[NULL],9982
118,6,2,[NULL],9000
118,6,1,[NULL],9982
118,6,0,[NULL],9982
119,5,0,[NULL],9997
120,4,0,[NULL],9991
121,3,0,[NULL],9997
107,18,0,[NULL],9000
110,15,0,0,2
111,14,1,0,2
111,14,0,0,9997
112,13,0,1,9996
117,8,0,1,3
118,7,1,[NULL],9000
118,7,2,[NULL],9982
118,7,0,0,9998
119,6,0,[NULL],9998
120,5,"0,1",1,9997
120,5,1,1,9998
121,4,1,[NULL],9000
121,4,0,"0,1",9998
107,19,0,[NULL],9000
110,16,0,1,4
111,15,0,0,9997
114,12,0,[NULL],9000
115,11,0,0,9998
116,10,0,0,9997
117,9,0,0,2
117,9,1,[NULL],9000
118,8,1,[NULL],9000
118,8,2,[NULL],9982
118,8,0,0,9998
119,7,1,1,2
119,7,0,[NULL],9984
120,6,"0,1",0,2
120,6,1,[NULL],9000
121,5,"1,2",[NULL],9996
121,5,2,2,9998
121,5,0,[NULL],9998
122,4,1,[NULL],9000
122,4,0,1,9998
110,17,0,0,3
111,16,0,[NULL],9985
114,13,0,0,2
115,12,0,0,9998
117,10,0,0,2
118,9,1,[NULL],9985
118,9,0,0,9998
119,8,1,"0,1",3
119,8,2,[NULL],9000
119,8,0,[NULL],9000
120,7,2,2,2
120,7,1,[NULL],9000
120,7,0,[NULL],9994
121,6,1,0,2
121,6,"0,2",[NULL],9985
121,6,2,1,9997
122,5,1,[NULL],9000
122,5,0,0,9998
123,4,0,[NULL],9000
126,1,0,[NULL],9995
127,0,0,[NULL],9997
110,18,0,0,3
111,17,1,0,4
111,17,0,[NULL],9985
114,14,0,0,2
115,13,0,0,3
117,11,0,0,2
118,10,0,0,9998
120,8,1,[NULL],9000
120,8,0,[NULL],9000
121,7,0,0,2
121,7,1,[NULL],9000
122,6,1,[NULL],9000
122,6,0,0,9998
123,5,0,[NULL],9986
124,4,0,[NULL],9986
125,3,0,[NULL],9996
126,2,0,[NULL],9986
127,1,0,[NULL],9997
111,18,0,[NULL],9985
113,16,0,0,9998
114,15,0,0,9998
117,12,0,0,2
117,12,1,0,9996
118,11,"0,1",[NULL],9000
118,11,1,0,9998
119,10,0,[NULL],9000
120,9,1,2,3
120,9,0,[NULL],9000
121,8,0,0,2
122,7,1,[NULL],9000
122,7,0,[NULL],9985
123,6,0,[NULL],9987
124,5,0,0,9996
125,4,0,0,9998
126,3,0,[NULL],9986
127,2,1,[NULL],9994
127,2,0,[NULL],9997
128,1,0,[NULL],9989
111,19,0,[NULL],9985
112,18,0,0,2
113,17,0,0,2
