stem,s,base,diff,level
83,0,0,[NULL],9000
85,1,0,[NULL],9000
86,1,0,[NULL],9000
87,0,0,[NULL],9000
86,2,0,[NULL],9000
87,1,0,[NULL],9000
87,2,0,[NULL],9000
88,1,0,[NULL],9000
87,3,0,[NULL],9000
89,2,0,[NULL],9000
90,1,0,[NULL],9000
91,2,0,[NULL],9000
91,3,0,[NULL],9000
92,2,0,[NULL],9000
91,4,0,[NULL],9000
92,3,0,[NULL],9000
94,1,0,[NULL],9000
95,0,0,0,9996
94,2,0,[NULL],9000
95,1,0,0,9996
93,4,0,[NULL],9000
94,3,0,[NULL],9000
95,2,0,[NULL],9000
96,1,0,[NULL],9955
93,5,0,[NULL],9000
94,4,0,0,4
95,3,0,[NULL],9000
94,5,0,0,4
95,4,0,[NULL],9000
97,2,1,[NULL],9000
97,2,0,[NULL],9955
98,1,1,[NULL],9000
98,1,0,[NULL],9957
94,6,0,[NULL],9000
95,5,0,[NULL],9000
97,3,0,[NULL],9958
98,2,0,[NULL],9957
95,6,0,[NULL],9000
97,4,0,[NULL],9000
98,3,"0,1",[NULL],9000
98,3,1,[NULL],9000
99,2,0,[NULL],9000
95,7,0,[NULL],9000
100,2,0,[NULL],9000
100,3,0,[NULL],9000
101,2,1,[NULL],9000
101,2,0,[NULL],9000
102,1,0,[NULL],9961
99,5,0,[NULL],9000
100,4,0,[NULL],9000
101,3,0,[NULL],9000
102,2,0,[NULL],9000
99,6,0,[NULL],9963
101,4,0,[NULL],9000
102,3,1,[NULL],9000
102,3,0,[NULL],9000
103,2,0,[NULL],9000
99,7,0,[NULL],9963
100,6,0,[NULL],9000
102,4,0,[NULL],9000
103,3,0,[NULL],9000
99,8,0,[NULL],9000
100,7,0,[NULL],9000
103,4,0,[NULL],9000
104,3,0,[NULL],9000
103,5,0,0,9998
101,8,0,[NULL],9000
102,7,0,0,2
103,6,0,0,9998
106,3,0,[NULL],9967
101,9,0,[NULL],9000
102,8,0,0,2
103,7,0,0,9998
106,4,0,[NULL],9967
102,9,0,0,2
103,8,0,[NULL],9969
105,6,0,[NULL],9000
106,5,1,[NULL],9000
106,5,0,0,9998
107,4,0,[NULL],9000
102,10,0,[NULL],9000
103,9,0,[NULL],9000
105,7,0,0,2
106,6,0,0,9998
103,10,0,[NULL],9000
105,8,0,0,2
106,7,0,[NULL],9000
108,5,0,[NULL],9000
103,11,0,[NULL],9000
108,6,0,0,9997
109,5,0,0,9998
110,4,0,[NULL],9972
111,3,0,[NULL],9972
108,7,0,0,2
109,6,0,0,9998
110,5,0,[NULL],9973
111,4,0,[NULL],9973
111,4,1,0,9998
112,3,0,[NULL],9988
113,2,0,[NULL],9998
114,1,0,[NULL],9000
107,9,0,0,3
108,8,0,0,2
109,7,0,0,9997
110,6,0,1,2
111,5,0,0,9998
112,4,0,[NULL],9972
113,3,0,[NULL],9974
114,2,0,0,9998
107,10,0,[NULL],9975
110,7,0,0,2
111,6,1,[NULL],9000
111,6,0,0,9998
112,5,0,[NULL],9975
113,4,0,0,2
114,3,0,[NULL],9975
107,11,0,[NULL],9975
108,10,0,0,3
110,8,0,0,2
111,7,1,[NULL],9000
111,7,0,0,9998
112,6,0,1,9998
115,3,0,[NULL],9000
