stem,s,base,diff,level
105,0,0,[NULL],9000
106,1,0,[NULL],9000
107,0,0,[NULL],9000
107,1,0,[NULL],9000
107,2,0,[NULL],9000
108,1,0,[NULL],9000
110,1,0,[NULL],9000
111,0,0,[NULL],9969
111,1,0,[NULL],9969
111,2,1,[NULL],9000
111,2,0,[NULL],9969
112,1,1,[NULL],9000
112,1,0,[NULL],9969
111,3,0,[NULL],9000
112,2,0,[NULL],9000
113,2,0,[NULL],9000
113,2,1,[NULL],9000
114,1,0,[NULL],9000
113,3,0,[NULL],9000
114,2,0,[NULL],9000
113,4,0,[NULL],9000
114,3,0,[NULL],9000
114,5,0,[NULL],9000
115,4,0,[NULL],9000
115,5,0,[NULL],9000
115,6,0,[NULL],9000
118,3,0,[NULL],9979
119,2,0,0,9998
120,1,0,[NULL],9000
118,4,0,0,2
119,3,0,0,9998
118,5,0,0,2
119,4,1,[NULL],9000
119,4,0,[NULL],9981
120,3,0,[NULL],9000
121,2,1,[NULL],9000
121,2,0,[NULL],9981
122,1,0,[NULL],9000
119,5,0,[NULL],9981
121,3,0,0,9998
122,2,1,[NULL],9000
122,2,0,[NULL],9982
119,6,0,[NULL],9981
120,5,0,0,2
121,4,0,[NULL],9000
122,3,2,[NULL],9000
122,3,0,[NULL],9981
122,3,1,0,9998
123,2,1,[NULL],9000
123,2,0,[NULL],9983
119,7,0,[NULL],9000
120,6,0,[NULL],9000
121,5,0,1,2
122,4,0,0,9998
121,6,0,0,2
123,4,0,[NULL],9000
124,3,1,[NULL],9000
124,3,0,[NULL],9994
125,2,0,[NULL],9000
126,1,0,[NULL],9985
127,0,0,[NULL],9996
121,7,0,[NULL],9000
124,4,0,[NULL],9994
125,3,0,[NULL],9000
126,2,1,[NULL],9985
126,2,0,[NULL],9986
127,1,0,[NULL],9995
121,8,0,[NULL],9000
124,5,0,[NULL],9000
125,4,1,[NULL],9000
125,4,0,[NULL],9000
126,3,2,[NULL],9000
126,3,1,[NULL],9985
126,3,0,[NULL],9986
127,2,1,[NULL],9969
127,2,0,[NULL],9994
128,1,0,[NULL],9987
126,4,1,[NULL],9000
126,4,0,[NULL],9986
127,3,2,[NULL],9000
127,3,0,[NULL],9000
127,3,1,[NULL],9994
122,9,0,[NULL],9000
123,8,0,[NULL],9000
126,5,1,[NULL],9000
126,5,0,[NULL],9981
127,4,2,[NULL],9000
127,4,1,[NULL],9000
127,4,0,[NULL],9989
128,3,0,[NULL],9981
129,2,0,[NULL],9987
130,1,0,[NULL],9989
123,9,0,[NULL],9000
126,6,0,[NULL],9000
127,5,1,[NULL],9000
127,5,0,[NULL],9989
128,4,0,[NULL],9000
128,4,1,[NULL],9000
129,3,0,[NULL],9982
130,2,0,[NULL],9989
123,10,0,[NULL],9000
126,7,0,[NULL],9991
127,6,0,[NULL],9989
128,5,0,[NULL],9000
129,4,0,[NULL],9000
130,3,0,[NULL],9987
126,8,0,[NULL],9991
127,7,0,[NULL],9989
126,9,0,[NULL],9000
127,8,1,[NULL],9000
127,8,0,[NULL],9989
130,5,0,[NULL],9000
133,2,0,[NULL],9989
134,1,0,[NULL],9993
127,9,0,[NULL],9989
129,7,0,0,9998
130,6,0,0,9998
133,3,0,[NULL],9986
134,2,0,[NULL],9993
127,10,0,[NULL],9989
128,9,0,0,2
129,8,0,0,2
130,7,0,0,9998
133,4,0,[NULL],9986
134,3,0,[NULL],9993
134,3,1,[NULL],9995
135,2,1,[NULL],9000
135,2,0,[NULL],9987
136,1,0,[NULL],9000
127,11,0,[NULL],9000
128,10,0,[NULL],9000
129,9,0,0,2
130,8,0,0,9998
133,5,0,[NULL],9986
134,4,1,[NULL],9993
134,4,0,[NULL],9996
135,3,0,[NULL],9996
129,10,0,0,2
132,7,0,[NULL],9979
133,6,0,0,9998
135,4,0,[NULL],9997
136,3,1,[NULL],9000
136,3,0,[NULL],9987
137,2,1,[NULL],9000
137,2,0,[NULL],9000
138,1,0,0,9998
129,11,0,[NULL],9000
132,8,0,0,2
133,7,0,[NULL],9998
136,4,0,[NULL],9987
137,3,0,0,2
138,2,0,[NULL],9000
