stem,s,base,diff,level
109,0,0,[NULL],9000
110,1,0,[NULL],9000
111,0,0,[NULL],9000
111,1,0,[NULL],9000
111,2,0,[NULL],9000
112,1,0,[NULL],9000
115,1,0,[NULL],9974
115,2,0,[NULL],9974
116,1,0,[NULL],9000
115,3,0,[NULL],9000
116,2,0,[NULL],9000
117,2,0,[NULL],9000
117,3,0,[NULL],9000
118,2,0,[NULL],9000
117,4,0,[NULL],9000
118,3,0,[NULL],9000
119,2,0,0,9998
120,1,0,[NULL],9979
118,4,0,0,2
119,3,0,[NULL],9980
118,5,0,[NULL],9000
119,4,0,[NULL],9000
121,2,0,[NULL],9979
122,1,0,[NULL],9998
119,5,0,[NULL],9000
121,3,0,[NULL],9000
122,2,0,[NULL],9974
119,6,0,[NULL],9000
122,3,0,[NULL],9974
123,2,0,[NULL],9000
124,1,0,[NULL],9000
123,4,0,[NULL],9000
124,3,0,[NULL],9000
125,2,0,[NULL],9000
126,1,0,[NULL],9000
127,0,0,[NULL],9994
123,5,0,[NULL],9986
126,2,1,[NULL],9000
126,2,0,[NULL],9986
127,1,0,[NULL],9994
123,6,0,[NULL],9986
124,5,0,[NULL],9000
126,3,1,[NULL],9000
126,3,0,[NULL],9986
127,2,2,[NULL],9000
127,2,1,[NULL],9979
127,2,0,[NULL],9994
128,1,0,[NULL],9987
123,7,0,[NULL],9000
124,6,0,[NULL],9000
126,4,0,[NULL],9980
127,3,0,[NULL],9988
127,4,0,[NULL],9988
128,3,0,[NULL],9000
129,2,0,[NULL],9987
129,2,1,[NULL],9989
130,1,0,[NULL],9989
125,7,0,[NULL],9000
126,6,0,[NULL],9000
127,5,0,[NULL],9988
129,3,0,[NULL],9000
130,2,0,[NULL],9989
130,2,1,[NULL],9990
125,8,0,[NULL],9000
126,7,0,[NULL],9000
127,6,0,[NULL],9988
129,4,0,[NULL],9000
130,3,0,[NULL],9987
130,3,1,[NULL],9990
126,8,0,[NULL],9000
127,7,0,[NULL],9988
129,5,0,[NULL],9974
130,4,1,[NULL],9000
130,4,0,0,9998
131,3,1,[NULL],9000
131,3,0,[NULL],9000
126,9,0,[NULL],9000
127,8,0,[NULL],9000
129,6,0,0,2
130,5,0,0,9998
133,2,0,[NULL],9989
134,1,0,[NULL],9993
127,9,0,[NULL],9000
129,7,0,0,2
130,6,0,[NULL],9000
132,4,0,[NULL],9000
133,3,0,[NULL],9000
134,2,0,[NULL],9993
127,10,0,[NULL],9000
132,5,0,0,9997
133,4,0,[NULL],9000
134,3,0,[NULL],9979
134,3,1,[NULL],9993
135,2,0,[NULL],9987
132,6,0,[NULL],9000
133,5,1,[NULL],9000
133,5,0,0,9998
134,4,1,[NULL],9000
134,4,0,[NULL],9988
135,3,0,[NULL],9994
131,8,0,0,3
132,7,0,0,2
133,6,0,[NULL],9997
134,5,0,[NULL],9997
135,4,0,[NULL],9997
136,3,0,[NULL],9979
131,9,0,[NULL],9998
135,5,0,[NULL],9974
136,4,0,[NULL],9987
