stem,s,base,diff,level
59,0,0,[NULL],9000
61,1,0,[NULL],9000
62,1,0,[NULL],9000
63,0,0,[NULL],9000
62,2,0,[NULL],9000
63,1,0,[NULL],9000
63,2,0,[NULL],9000
64,1,0,[NULL],9000
63,3,0,[NULL],9000
65,2,0,[NULL],9000
66,1,0,[NULL],9000
67,2,0,[NULL],9000
67,3,0,[NULL],9000
68,2,0,[NULL],9000
67,4,0,[NULL],9000
68,3,0,[NULL],9000
69,4,0,[NULL],9000
70,3,0,[NULL],9000
71,2,0,0,9998
72,1,0,[NULL],9994
69,5,0,[NULL],9000
70,4,0,0,2
71,3,0,0,9998
70,5,0,0,2
71,4,0,[NULL],9000
73,2,0,[NULL],9000
74,1,0,[NULL],9000
70,6,0,[NULL],9000
71,5,0,[NULL],9000
73,3,0,[NULL],9000
74,2,0,[NULL],9000
71,6,0,[NULL],9000
73,4,0,[NULL],9000
74,3,"0,1",[NULL],9000
74,3,1,[NULL],9000
75,2,0,[NULL],9000
71,7,0,[NULL],9000
76,2,0,[NULL],9000
76,3,0,[NULL],9000
77,2,0,[NULL],9000
75,5,0,[NULL],9000
76,4,0,[NULL],9000
77,3,0,[NULL],9000
78,2,0,[NULL],9000
75,6,0,[NULL],9000
77,4,0,[NULL],9000
78,3,1,[NULL],9000
78,3,0,[NULL],9000
79,2,0,[NULL],9000
75,7,0,[NULL],9000
76,6,0,[NULL],9000
78,4,0,[NULL],9000
79,3,0,[NULL],9000
75,8,0,[NULL],9000
76,7,0,[NULL],9000
78,5,0,[NULL],9000
79,4,1,[NULL],9000
79,4,0,0,9997
80,3,0,[NULL],9000
81,2,0,[NULL],9000
82,1,0,0,9998
79,5,0,0,9997
81,3,0,0,2
82,2,0,0,9998
77,8,0,[NULL],9000
78,7,0,0,3
79,6,0,0,9997
81,4,0,0,2
82,3,0,[NULL],9000
82,3,1,[NULL],9000
77,9,0,[NULL],9000
78,8,0,0,3
79,7,0,[NULL],9000
82,4,0,[NULL],9000
78,9,0,0,3
79,8,0,[NULL],9000
81,6,0,[NULL],9000
82,5,1,[NULL],9000
82,5,0,0,9998
83,4,0,[NULL],9000
85,2,0,[NULL],9000
86,1,0,0,9997
78,10,0,[NULL],9000
79,9,0,[NULL],9000
81,7,0,0,2
82,6,0,0,9998
85,3,0,[NULL],9000
86,2,0,1,9997
79,10,0,[NULL],9000
81,8,0,0,2
82,7,0,[NULL],9000
84,5,0,[NULL],9000
85,4,0,0,3
86,3,"0,1",[NULL],9000
86,3,1,[NULL],9000
87,2,0,[NULL],9000
79,11,0,[NULL],9000
84,6,0,0,9997
85,5,1,0,3
85,5,0,0,9998
86,4,1,[NULL],9000
86,4,0,[NULL],9000
87,3,0,[NULL],9000
84,7,0,0,2
85,6,0,0,9998
87,4,0,[NULL],9000
88,3,0,[NULL],9000
89,2,0,[NULL],9000
90,1,0,[NULL],9000
83,9,0,0,3
84,8,0,0,2
85,7,0,0,9997
88,4,0,[NULL],9000
83,10,0,[NULL],9000
87,6,0,[NULL],9000
88,5,0,[NULL],9000
83,11,0,[NULL],9000
84,10,0,0,3
87,7,0,[NULL],9000
88,6,0,0,9998
91,3,0,[NULL],9000
92,2,0,[NULL],9000
83,12,0,[NULL],9000
84,11,0,[NULL],9000
87,8,0,0,2
88,7,0,[NULL],9000
89,6,0,[NULL],9000
90,5,1,[NULL],9000
90,5,0,[NULL],9000
91,4,0,[NULL],9000
92,3,0,[NULL],9000
93,2,0,[NULL],9000
87,9,0,0,9998
90,6,0,0,9996
91,5,0,[NULL],9000
92,4,1,[NULL],9000
92,4,0,[NULL],9000
93,3,0,[NULL],9000
85,12,0,[NULL],9000
86,11,0,0,2
87,10,0,0,9998
90,7,0,[NULL],9000
91,6,0,0,9998
92,5,0,[NULL],9000
93,4,0,[NULL],9000
94,3,0,0,9998
95,2,0,[NULL],9997
85,13,0,[NULL],9000
86,12,0,0,2
87,11,0,0,9998
90,8,0,0,2
91,7,0,0,9996
92,6,0,[NULL],9000
93,5,0,0,2
94,4,0,[NULL],9000
86,13,0,0,2
87,12,0,[NULL],9000
89,10,0,0,4
90,9,0,0,9998
93,6,0,[NULL],9000
94,5,1,[NULL],9000
94,5,0,[NULL],9000
95,4,0,0,9998
96,3,0,[NULL],9984
97,2,0,[NULL],9957
86,14,0,[NULL],9000
87,13,0,[NULL],9000
89,11,0,0,2
90,10,0,0,9998
93,7,0,[NULL],9000
94,6,0,0,2
95,5,0,0,9998
97,3,0,[NULL],9957
98,2,0,0,9998
87,14,0,[NULL],9000
89,12,0,0,2
90,11,0,0,4
94,7,0,0,2
95,6,0,0,9997
97,4,0,0,2
98,3,1,[NULL],9959
98,3,0,[NULL],9959
87,15,0,[NULL],9000
92,10,0,0,9997
93,9,0,0,9998
94,8,0,[NULL],9000
95,7,0,0,9997
96,6,0,[NULL],9000
97,5,0,[NULL],9960
98,4,1,[NULL],9959
98,4,0,[NULL],9960
99,3,0,[NULL],9000
92,11,0,0,2
93,10,0,0,9998
94,9,0,0,3
95,8,0,0,9997
