stem,s,base,diff,level
107,0,0,[NULL],9000
109,1,0,[NULL],9000
110,1,0,[NULL],9000
111,0,0,[NULL],9969
110,2,0,[NULL],9000
111,1,0,[NULL],9000
111,2,0,[NULL],9000
112,1,0,[NULL],9000
111,3,0,[NULL],9000
113,2,0,[NULL],9000
114,1,0,[NULL],9000
115,2,0,[NULL],9975
115,3,0,[NULL],9975
116,2,0,[NULL],9000
115,4,0,[NULL],9000
116,3,0,[NULL],9000
117,4,0,[NULL],9000
118,3,0,[NULL],9000
119,2,0,0,9998
120,1,0,[NULL],9994
117,5,0,[NULL],9000
118,4,0,0,2
119,3,0,0,9998
118,5,0,0,2
119,4,0,[NULL],9981
121,2,0,[NULL],9981
122,1,0,[NULL],9000
118,6,0,[NULL],9000
119,5,0,[NULL],9000
121,3,0,[NULL],9982
122,2,0,[NULL],9982
119,6,0,[NULL],9000
121,4,0,[NULL],9000
122,3,"0,1",[NULL],9000
122,3,1,[NULL],9975
123,2,0,[NULL],9000
119,7,0,[NULL],9000
124,2,0,[NULL],9000
124,3,0,[NULL],9000
125,2,0,[NULL],9000
126,1,0,[NULL],9985
127,0,0,[NULL],9996
123,5,0,[NULL],9000
124,4,0,[NULL],9000
125,3,0,[NULL],9000
126,2,1,[NULL],9000
126,2,0,[NULL],9986
127,1,0,[NULL],9994
123,6,0,[NULL],9987
125,4,0,[NULL],9000
126,3,2,[NULL],9000
126,3,1,[NULL],9000
126,3,0,[NULL],9986
127,2,2,[NULL],9000
127,2,1,[NULL],9993
127,2,0,[NULL],9994
128,1,0,[NULL],9987
123,7,0,[NULL],9987
124,6,0,[NULL],9000
126,4,1,[NULL],9000
126,4,0,[NULL],9986
127,3,0,[NULL],9000
127,3,1,[NULL],9994
123,8,0,[NULL],9000
124,7,0,[NULL],9000
126,5,0,[NULL],9981
127,4,1,[NULL],9000
127,4,0,[NULL],9989
128,3,0,[NULL],9000
129,2,0,[NULL],9987
130,1,0,[NULL],9989
127,5,0,[NULL],9989
129,3,0,[NULL],9000
130,2,0,[NULL],9989
125,8,0,[NULL],9000
126,7,0,[NULL],9000
127,6,0,[NULL],9989
129,4,0,[NULL],9000
130,3,0,[NULL],9987
130,3,1,[NULL],9991
125,9,0,[NULL],9000
126,8,0,[NULL],9000
127,7,0,[NULL],9989
130,4,0,[NULL],9991
126,9,0,[NULL],9000
127,8,0,[NULL],9989
129,6,0,[NULL],9975
130,5,1,[NULL],9000
130,5,0,0,9998
131,4,0,[NULL],9000
133,2,0,[NULL],9989
134,1,0,[NULL],9993
126,10,0,[NULL],9000
127,9,0,[NULL],9000
129,7,0,0,2
130,6,0,0,9998
133,3,0,[NULL],9986
134,2,0,[NULL],9993
127,10,0,[NULL],9000
129,8,0,0,2
130,7,0,[NULL],9000
132,5,0,[NULL],9000
133,4,0,[NULL],9000
134,3,"0,1",[NULL],9993
134,3,1,[NULL],9993
135,2,0,[NULL],9987
127,11,0,[NULL],9000
132,6,0,0,9997
133,5,1,[NULL],9000
133,5,0,0,9998
134,4,1,[NULL],9993
134,4,0,[NULL],9996
135,3,0,[NULL],9996
132,7,0,0,2
133,6,0,0,9998
135,4,0,[NULL],9997
136,3,0,[NULL],9987
137,2,0,[NULL],9000
138,1,0,[NULL],9000
131,9,0,0,3
132,8,0,0,2
133,7,0,[NULL],9997
136,4,0,[NULL],9987
