stem,s,base,diff,level
3,0,0,[NULL],9000
5,1,0,[NULL],9000
6,1,0,[NULL],9000
7,0,0,[NULL],9000
6,2,0,[NULL],9000
7,1,0,[NULL],9000
7,2,0,[NULL],9000
8,1,0,[NULL],9000
7,3,0,[NULL],9000
9,2,0,[NULL],9000
10,1,0,[NULL],9000
11,2,0,[NULL],9000
11,3,0,[NULL],9000
12,2,0,[NULL],9000
11,4,0,[NULL],9000
12,3,0,[NULL],9000
14,1,0,[NULL],9000
15,0,0,0,9998
14,2,0,0,2
15,1,0,0,9997
13,4,0,[NULL],9000
14,3,0,[NULL],9000
15,2,0,0,9997
16,1,0,[NULL],9000
13,5,0,[NULL],9000
14,4,0,0,3
15,3,0,[NULL],9000
14,5,0,0,3
15,4,0,[NULL],9000
17,2,1,[NULL],9000
17,2,0,[NULL],9000
18,1,1,[NULL],9000
18,1,0,[NULL],9000
14,6,0,[NULL],9000
15,5,0,[NULL],9000
17,3,0,[NULL],9000
18,2,0,[NULL],9000
15,6,0,[NULL],9000
17,4,0,[NULL],9000
18,3,"0,1",[NULL],9000
18,3,1,[NULL],9000
19,2,0,[NULL],9000
15,7,0,[NULL],9000
20,2,0,[NULL],9000
20,3,0,[NULL],9000
21,2,1,[NULL],9000
21,2,0,[NULL],9000
22,1,0,[NULL],9000
19,5,0,[NULL],9000
20,4,0,[NULL],9000
21,3,0,[NULL],9000
22,2,0,[NULL],9000
19,6,0,[NULL],9000
21,4,0,[NULL],9000
22,3,1,[NULL],9000
22,3,0,[NULL],9000
23,2,0,[NULL],9000
19,7,0,[NULL],9000
20,6,0,[NULL],9000
22,4,0,[NULL],9000
23,3,0,[NULL],9000
19,8,0,[NULL],9000
20,7,0,[NULL],9000
23,4,0,[NULL],9000
24,3,0,[NULL],9000
23,5,0,0,9998
21,8,0,[NULL],9000
22,7,0,0,2
23,6,0,0,9998
26,3,0,[NULL],9000
21,9,0,[NULL],9000
22,8,0,0,2
23,7,0,0,9998
26,4,0,[NULL],9000
22,9,0,0,2
23,8,0,[NULL],9000
25,6,0,[NULL],9000
26,5,1,[NULL],9000
26,5,0,0,9998
27,4,0,[NULL],9000
30,1,0,[NULL],9000
31,0,0,0,9998
22,10,0,[NULL],9000
23,9,0,[NULL],9000
25,7,0,0,2
26,6,0,0,9998
30,2,0,0,2
31,1,0,0,9998
23,10,0,[NULL],9000
25,8,0,0,2
26,7,0,[NULL],9000
28,5,0,[NULL],9000
30,3,0,0,2
31,2,1,[NULL],9000
31,2,0,1,9998
32,1,0,[NULL],9000
23,11,0,[NULL],9000
28,6,0,0,9997
29,5,0,0,9998
30,4,1,0,2
30,4,0,[NULL],9000
31,3,"0,1",[NULL],9000
31,3,1,0,9997
28,7,0,0,2
29,6,0,0,9998
30,5,0,[NULL],9000
31,4,0,[NULL],9000
31,4,1,0,9997
32,3,0,[NULL],9000
33,2,1,[NULL],9000
33,2,0,[NULL],9000
34,1,1,[NULL],9000
34,1,0,0,9997
27,9,0,0,3
28,8,0,0,2
29,7,0,0,9997
30,6,0,1,3
31,5,0,0,9997
32,4,0,[NULL],9000
33,3,0,[NULL],9000
34,2,0,[NULL],9000
27,10,0,[NULL],9000
30,7,0,1,3
31,6,1,[NULL],9000
31,6,0,0,9997
32,5,0,[NULL],9000
33,4,0,0,3
34,3,0,[NULL],9000
27,11,0,[NULL],9000
28,10,0,0,3
30,8,0,0,3
31,7,1,[NULL],9000
31,7,0,0,9996
32,6,0,1,9998
35,3,0,[NULL],9000
36,2,0,[NULL],9000
27,12,0,[NULL],9000
28,11,0,[NULL],9000
30,9,0,0,3
31,8,1,0,2
31,8,0,0,9996
32,7,0,[NULL],9000
33,6,0,[NULL],9000
34,5,1,[NULL],9000
34,5,0,[NULL],9000
35,4,0,[NULL],9000
36,3,0,[NULL],9000
37,2,2,[NULL],9000
37,2,1,[NULL],9000
37,2,0,[NULL],9000
38,1,0,0,9996
38,1,1,0,9998
31,9,0,0,9996
34,6,0,0,9996
35,5,0,[NULL],9000
36,4,0,[NULL],9000
37,3,0,1,2
37,3,1,[NULL],9000
38,2,0,"0,1",9996
38,2,1,1,9997
29,12,0,[NULL],9000
30,11,0,0,4
31,10,0,[NULL],9000
34,7,0,[NULL],9000
35,6,0,0,9998
36,5,0,[NULL],9000
37,4,"0,1",[NULL],9000
37,4,1,[NULL],9000
38,3,2,[NULL],9000
38,3,1,[NULL],9000
38,3,0,1,9997
39,2,1,[NULL],9000
39,2,0,[NULL],9000
29,13,0,[NULL],9000
30,12,0,0,4
31,11,0,[NULL],9000
34,8,0,0,2
35,7,0,0,9996
36,6,0,[NULL],9000
37,5,1,1,3
37,5,0,0,4
38,4,2,[NULL],9000
38,4,"0,1",[NULL],9000
38,4,1,[NULL],9000
39,3,0,[NULL],9000
30,13,0,0,4
31,12,0,[NULL],9000
33,10,0,0,4
34,9,0,0,9998
37,6,1,0,3
37,6,0,0,4
38,5,1,[NULL],9000
38,5,0,0,9998
39,4,0,[NULL],9000
40,3,2,[NULL],9000
40,3,"0,1",[NULL],9000
40,3,1,[NULL],9000
41,2,1,[NULL],9000
41,2,0,1,9998
30,14,0,[NULL],9000
31,13,0,[NULL],9000
33,11,0,0,2
34,10,0,0,9998
37,7,0,0,2
37,7,1,[NULL],9000
38,6,0,0,9998
39,5,0,[NULL],9000
40,4,1,0,2
40,4,0,[NULL],9000
41,3,0,1,9998
31,14,0,[NULL],9000
33,12,0,0,2
34,11,0,0,4
37,8,0,0,2
38,7,0,[NULL],9000
39,6,0,[NULL],9000
40,5,1,0,2
40,5,0,[NULL],9000
41,4,0,[NULL],9000
42,3,0,[NULL],9997
31,15,0,[NULL],9000
36,10,0,0,9997
37,9,0,0,9998
40,6,0,[NULL],9000
41,5,0,[NULL],9000
42,4,0,[NULL],9000
42,4,1,[NULL],9000
43,3,0,[NULL],9000
36,11,0,0,2
37,10,0,0,9998
40,7,0,[NULL],9000
41,6,1,[NULL],9000
41,6,0,[NULL],9000
42,5,1,[NULL],9000
42,5,0,[NULL],9000
43,4,0,[NULL],9000
43,4,1,[NULL],9000
44,3,1,[NULL],9000
44,3,0,[NULL],9000
45,2,1,[NULL],9000
45,2,0,[NULL],9000
46,1,0,"0,1",9998
35,13,0,0,3
36,12,0,0,2
37,11,0,0,9997
42,6,0,[NULL],9000
43,5,0,[NULL],9000
44,4,1,[NULL],9000
44,4,0,[NULL],9000
45,3,"0,1",0,2
45,3,1,[NULL],9000
46,2,0,"0,1",9997
35,14,0,[NULL],9000
39,10,0,[NULL],9000
40,9,0,0,9998
41,8,0,0,9997
42,7,0,[NULL],9000
44,5,2,[NULL],9000
44,5,1,[NULL],9000
44,5,0,[NULL],9000
45,4,3,[NULL],9000
45,4,2,[NULL],9000
45,4,1,[NULL],9000
45,4,0,1,9998
46,3,0,[NULL],9000
46,3,1,"0,1",9997
47,2,0,[NULL],9994
35,15,0,[NULL],9000
36,14,0,0,3
39,11,0,0,2
40,10,0,0,9998
44,6,1,"0,3",2
44,6,0,[NULL],9000
45,5,"0,1",0,3
45,5,2,[NULL],9000
45,5,1,[NULL],9000
46,4,0,[NULL],9000
35,16,0,[NULL],9000
36,15,0,[NULL],9000
39,12,0,0,2
40,11,0,0,3
45,6,"0,1",1,3
45,6,1,[NULL],9000
46,5,1,[NULL],9000
46,5,0,[NULL],9000
47,4,1,[NULL],9000
47,4,0,[NULL],9000
48,3,2,[NULL],9000
48,3,0,[NULL],9000
48,3,1,0,9998
49,2,0,[NULL],9000
39,13,0,0,9998
42,10,0,0,9996
43,9,"0,1",[NULL],9000
43,9,1,0,9998
44,8,0,[NULL],9000
45,7,1,[NULL],9000
45,7,0,[NULL],9000
46,6,0,[NULL],9000
46,6,1,[NULL],9000
47,5,0,1,2
48,4,1,[NULL],9981
48,4,0,0,9998
49,3,0,[NULL],9000
37,16,0,[NULL],9000
38,15,0,0,2
39,14,0,0,9998
42,11,0,1,2
43,10,0,0,9998
45,8,0,[NULL],9000
46,7,1,[NULL],9000
46,7,0,[NULL],9000
47,6,0,0,2
48,5,1,[NULL],9000
48,5,0,[NULL],9000
49,4,2,[NULL],9000
49,4,1,[NULL],9000
49,4,0,1,9998
50,3,1,[NULL],9000
50,3,0,[NULL],9000
37,17,0,[NULL],9000
38,16,0,0,2
39,15,0,0,9998
42,12,0,0,2
43,11,0,0,9996
44,10,0,[NULL],9000
46,8,0,[NULL],9000
47,7,0,[NULL],9000
48,6,1,0,2
48,6,0,[NULL],9000
49,5,1,[NULL],9000
49,5,0,[NULL],9000
38,17,0,0,2
39,16,0,[NULL],9000
41,14,0,0,4
42,13,0,0,9998
45,10,0,[NULL],9000
46,9,0,0,9998
50,5,1,[NULL],9000
50,5,0,[NULL],9000
51,4,1,[NULL],9000
51,4,2,[NULL],9000
51,4,0,[NULL],9000
52,3,0,[NULL],9000
38,18,0,[NULL],9000
39,17,0,[NULL],9000
41,15,0,0,2
42,14,0,0,9998
45,11,0,0,2
50,6,0,[NULL],9000
51,5,0,[NULL],9000
51,5,1,[NULL],9000
52,4,0,0,9998
39,18,0,[NULL],9000
41,16,0,0,2
42,15,0,0,4
50,7,0,[NULL],9000
50,7,1,[NULL],9000
51,6,0,0,2
52,5,1,[NULL],9000
52,5,0,[NULL],9000
53,4,1,[NULL],9000
53,4,0,[NULL],9000
39,19,0,[NULL],9000
44,14,0,0,9997
45,13,0,0,9998
46,12,0,[NULL],9000
47,11,0,0,9998
48,10,0,1,9996
49,9,0,[NULL],9000
50,8,0,[NULL],9000
50,8,1,[NULL],9000
51,7,0,[NULL],9000
51,7,1,[NULL],9000
54,4,0,[NULL],9000
44,15,0,0,2
45,14,0,0,9998
46,13,0,0,2
47,12,0,0,9998
50,9,0,[NULL],9000
51,8,0,[NULL],9000
51,8,1,[NULL],9000
51,8,2,[NULL],9000
52,7,0,[NULL],9000
53,6,0,[NULL],9000
54,5,0,[NULL],9000
43,17,0,0,3
44,16,0,0,2
45,15,0,0,9997
46,14,0,0,2
47,13,0,0,9998
54,6,0,0,9997
43,18,0,[NULL],9000
46,15,0,0,2
47,14,1,0,4
47,14,0,0,9998
48,13,0,1,9998
49,12,0,0,9997
50,11,0,[NULL],9000
51,10,0,[NULL],9000
52,9,0,[NULL],9000
54,7,0,0,9997
43,19,0,[NULL],9000
44,18,0,0,3
46,16,0,0,2
47,15,1,0,2
47,15,0,0,9998
48,14,0,1,9998
53,9,0,0,3
54,8,1,[NULL],9000
54,8,0,[NULL],9000
55,7,0,[NULL],9000
56,6,0,0,9997
57,5,0,0,9998
43,20,0,[NULL],9000
44,19,0,[NULL],9000
46,17,0,0,2
47,16,1,0,2
47,16,0,0,9997
48,15,0,0,3
53,10,0,0,3
54,9,0,"0,1",9998
56,7,0,0,2
57,6,"0,1",2,9997
57,6,1,2,9998
58,5,0,"0,1",9998
62,1,0,[NULL],9000
63,0,0,0,9998
47,17,0,0,9997
50,14,0,0,9996
51,13,"0,1",[NULL],9000
51,13,1,0,9998
52,12,0,[NULL],9000
53,11,"0,1",0,2
53,11,1,0,9997
54,10,1,0,9996
54,10,0,0,9998
55,9,0,0,3
56,8,2,1,2
56,8,1,[NULL],9000
56,8,0,[NULL],9981
57,7,"0,1",0,2
57,7,1,0,9997
58,6,1,1,9998
58,6,0,"0,1",9998
61,3,0,1,9997
62,2,0,0,2
63,1,0,0,9998
45,20,0,[NULL],9000
46,19,0,0,3
47,18,0,0,9997
50,15,0,1,2
51,14,0,0,9998
53,12,0,0,2
54,11,0,0,9998
55,10,0,[NULL],9000
56,9,2,"0,1",3
56,9,0,[NULL],9000
56,9,1,[NULL],9000
57,8,1,1,2
57,8,0,"0,1",2
58,7,0,[NULL],9000
60,5,0,[NULL],9996
61,4,0,0,9998
62,3,0,0,2
63,2,1,[NULL],9000
63,2,0,2,9998
64,1,0,[NULL],9992
45,21,0,[NULL],9000
46,20,0,0,3
47,19,0,[NULL],9000
50,16,0,0,2
51,15,0,0,9996
52,14,0,1,3
53,13,0,0,2
54,12,0,1,9998
56,10,0,1,3
57,9,0,[NULL],9000
59,7,0,0,9997
60,6,0,0,2
60,6,1,0,3
61,5,3,[NULL],9000
61,5,"0,1",[NULL],9000
61,5,2,"0,1",9998
61,5,1,0,9998
62,4,2,0,2
62,4,1,[NULL],9000
62,4,0,"0,1",9998
63,3,0,2,9998
46,21,0,0,3
47,20,0,[NULL],9000
49,18,0,0,4
50,17,0,0,9998
53,14,1,0,2
53,14,0,1,4
54,13,1,0,9998
54,13,0,"0,1",9998
55,12,0,0,9997
56,11,0,[NULL],9000
57,10,0,[NULL],9000
58,9,0,[NULL],9000
59,8,0,[NULL],9998
60,7,"0,1",2,2
60,7,1,"0,2",2
61,6,"0,1",0,2
61,6,"1,2",[NULL],9000
61,6,2,[NULL],9000
62,5,2,0,2
62,5,1,[NULL],9000
62,5,0,"0,1",9997
63,4,0,1,9998
64,3,0,[NULL],9000
65,2,2,[NULL],9000
65,2,1,[NULL],9000
65,2,0,[NULL],9000
66,1,1,[NULL],9000
66,1,0,0,9998
46,22,0,[NULL],9000
47,21,0,[NULL],9000
49,19,0,0,2
50,18,0,0,9998
53,15,0,1,2
53,15,1,"0,1",2
54,14,0,0,9998
58,10,0,0,3
59,9,1,[NULL],9000
59,9,0,[NULL],9000
60,8,1,[NULL],9000
60,8,0,0,9998
61,7,0,0,9997
62,6,1,0,2
62,6,0,[NULL],9000
63,5,1,[NULL],9000
63,5,0,[NULL],9997
63,5,2,3,9998
64,4,1,[NULL],9995
64,4,0,1,9998
65,3,0,0,2
66,2,0,3,9998
47,22,0,[NULL],9000
49,20,0,0,2
50,19,0,0,4
53,16,0,0,2
54,15,0,0,3
58,11,0,[NULL],9000
59,10,0,0,2
60,9,"0,1",0,9995
60,9,1,0,9997
61,8,"0,1",0,3
61,8,1,1,9998
62,7,3,2,2
62,7,1,[NULL],9000
62,7,0,0,9997
62,7,2,1,9998
63,6,1,0,2
63,6,2,[NULL],9000
63,6,0,[NULL],9000
63,6,3,[NULL],9000
63,6,4,1,9998
64,5,"0,2",[NULL],9996
64,5,1,"2,3",9998
64,5,2,2,9998
65,4,3,0,2
65,4,0,[NULL],9000
65,4,2,"0,1,3",9998
65,4,1,"0,1",9998
66,3,1,[NULL],9000
66,3,0,[NULL],9993
47,23,0,[NULL],9000
52,18,0,0,9997
53,17,0,0,9998
56,14,0,0,9996
57,13,0,[NULL],9000
58,12,0,[NULL],9000
59,11,0,0,9996
60,10,1,1,2
60,10,0,0,3
61,9,1,"0,2",2
61,9,0,1,9998
62,8,1,4,2
62,8,2,[NULL],9000
62,8,0,[NULL],9000
63,7,"2,3",1,2
63,7,3,"1,2",2
63,7,0,2,9997
63,7,1,"1,2",9997
64,6,"0,1,3",2,2
64,6,3,"1,2",2
64,6,2,[NULL],9000
64,6,1,[NULL],9000
65,5,1,1,9993
65,5,0,"0,1",9998
67,3,0,[NULL],9000
68,2,0,[NULL],9000
52,19,0,0,2
53,18,0,0,9998
59,12,0,1,3
60,11,1,0,2
60,11,0,[NULL],9000
61,10,0,"0,3",3
61,10,1,0,9998
62,9,"0,1",[NULL],9000
62,9,1,[NULL],9000
63,8,0,[NULL],9000
63,8,1,0,9997
64,7,"0,1",0,2
64,7,1,[NULL],9000
65,6,1,[NULL],9000
65,6,0,1,9998
66,5,1,[NULL],9995
66,5,2,"0,1",9997
66,5,0,"0,1",9998
67,4,"0,1",[NULL],9994
67,4,1,1,9998
67,4,2,2,9998
68,3,1,[NULL],9000
68,3,0,"0,2",9997
69,2,2,[NULL],9000
69,2,1,[NULL],9000
69,2,0,[NULL],9995
70,1,0,0,9997
70,1,1,1,9998
51,21,0,0,3
52,20,0,0,2
53,19,0,0,9997
60,12,0,1,2
61,11,0,1,9998
62,10,2,0,3
62,10,1,"0,1",3
62,10,0,[NULL],9000
63,9,1,[NULL],9000
63,9,2,[NULL],9000
63,9,0,0,9997
64,8,1,0,2
64,8,0,[NULL],9000
65,7,"0,1",0,2
65,7,1,1,9998
66,6,1,1,2
66,6,2,"0,1,2",2
66,6,0,1,9998
67,5,2,[NULL],9000
67,5,0,[NULL],9994
67,5,1,[NULL],9994
68,4,1,[NULL],9000
68,4,0,"1,2",9996
69,3,1,1,2
69,3,2,[NULL],9000
69,3,0,[NULL],9996
70,2,0,0,9997
70,2,1,2,9998
51,22,0,[NULL],9000
55,18,0,0,4
56,17,0,0,9998
57,16,0,0,9997
58,15,0,0,4
59,14,0,"0,1",5
60,13,1,0,2
60,13,0,"0,1",9996
61,12,0,0,9996
62,11,0,1,3
63,10,0,0,9997
64,9,1,1,2
64,9,0,[NULL],9000
65,8,1,0,2
65,8,0,2,3
66,7,0,[NULL],9000
67,6,"0,2",0,3
67,6,2,[NULL],9000
67,6,1,[NULL],9000
68,5,"0,1",[NULL],9000
68,5,1,[NULL],9000
68,5,2,2,9998
69,4,2,1,2
69,4,0,0,3
