stem,s,base,diff,level
99,0,0,[NULL],9000
101,1,0,[NULL],9000
102,1,0,[NULL],9000
103,0,0,[NULL],9961
102,2,0,[NULL],9000
103,1,0,[NULL],9000
103,2,0,[NULL],9000
104,1,0,[NULL],9000
103,3,0,[NULL],9000
105,2,0,[NULL],9000
106,1,0,[NULL],9000
107,2,0,[NULL],9967
107,3,0,[NULL],9967
108,2,0,[NULL],9000
107,4,0,[NULL],9000
108,3,0,[NULL],9000
110,1,0,[NULL],9961
111,0,0,0,9998
110,2,0,0,2
111,1,0,0,9997
109,4,0,[NULL],9000
110,3,0,[NULL],9000
111,2,0,0,9997
112,1,0,[NULL],9971
109,5,0,[NULL],9000
110,4,0,0,3
111,3,0,[NULL],9972
110,5,0,0,3
111,4,0,[NULL],9972
113,2,1,[NULL],9000
113,2,0,[NULL],9971
114,1,1,[NULL],9000
114,1,0,[NULL],9973
110,6,0,[NULL],9000
111,5,0,[NULL],9000
113,3,0,[NULL],9974
114,2,0,[NULL],9973
111,6,0,[NULL],9000
113,4,0,[NULL],9000
114,3,"0,1",[NULL],9000
114,3,1,[NULL],9967
115,2,0,[NULL],9000
111,7,0,[NULL],9000
116,2,0,[NULL],9000
116,3,0,[NULL],9000
117,2,1,[NULL],9000
117,2,0,[NULL],9961
118,1,0,[NULL],9977
115,5,0,[NULL],9000
116,4,0,[NULL],9000
117,3,0,[NULL],9000
118,2,0,[NULL],9000
115,6,0,[NULL],9979
117,4,0,[NULL],9000
118,3,1,[NULL],9000
118,3,0,[NULL],9000
119,2,0,[NULL],9000
115,7,0,[NULL],9979
116,6,0,[NULL],9000
118,4,0,[NULL],9000
119,3,0,[NULL],9000
115,8,0,[NULL],9000
116,7,0,[NULL],9000
119,4,0,[NULL],9000
120,3,0,[NULL],9000
119,5,0,0,9998
117,8,0,[NULL],9000
118,7,0,0,2
119,6,0,0,9998
122,3,0,[NULL],9983
117,9,0,[NULL],9000
118,8,0,0,2
119,7,0,0,9998
122,4,0,[NULL],9983
118,9,0,0,2
119,8,0,[NULL],9985
121,6,0,[NULL],9967
122,5,1,[NULL],9000
122,5,0,0,9998
123,4,0,[NULL],9000
126,1,0,[NULL],9985
127,0,0,[NULL],9996
118,10,0,[NULL],9000
119,9,0,[NULL],9000
121,7,0,0,2
122,6,0,0,9998
126,2,0,[NULL],9985
127,1,0,[NULL],9995
119,10,0,[NULL],9000
121,8,0,0,2
122,7,0,[NULL],9000
124,5,0,[NULL],9000
126,3,0,[NULL],9985
127,2,1,[NULL],9985
127,2,0,[NULL],9995
128,1,0,[NULL],9989
119,11,0,[NULL],9000
124,6,0,0,9997
125,5,0,0,9998
126,4,1,[NULL],9985
126,4,0,[NULL],9988
127,3,"0,1",[NULL],9994
127,3,1,[NULL],9995
124,7,0,0,2
125,6,0,0,9998
126,5,0,[NULL],9989
127,4,1,[NULL],9995
127,4,0,[NULL],9995
128,3,0,[NULL],9990
129,2,1,[NULL],9000
129,2,0,[NULL],9989
130,1,1,[NULL],9000
130,1,0,[NULL],9989
123,9,0,0,3
124,8,0,0,2
125,7,0,0,9997
126,6,0,[NULL],9989
127,5,0,[NULL],9994
128,4,0,[NULL],9991
129,3,0,[NULL],9990
130,2,0,[NULL],9989
123,10,0,[NULL],9991
126,7,0,[NULL],9989
127,6,1,[NULL],9967
127,6,0,[NULL],9994
128,5,0,[NULL],9992
129,4,0,[NULL],9990
130,3,0,[NULL],9989
123,11,0,[NULL],9991
124,10,0,0,3
126,8,0,[NULL],9989
127,7,1,[NULL],9967
127,7,0,[NULL],9994
128,6,0,1,9998
131,3,0,[NULL],9000
132,2,0,[NULL],9000
123,12,0,[NULL],9000
124,11,0,[NULL],9000
126,9,0,[NULL],9961
127,8,1,0,2
127,8,0,[NULL],9993
128,7,0,[NULL],9000
129,6,0,[NULL],9000
130,5,1,[NULL],9000
130,5,0,[NULL],9993
131,4,0,[NULL],9000
132,3,0,[NULL],9000
133,2,2,[NULL],9000
133,2,1,[NULL],9961
133,2,0,[NULL],9989
134,1,0,[NULL],9993
134,1,1,0,9998
127,9,0,[NULL],9993
130,6,0,0,9996
131,5,0,[NULL],9000
132,4,0,[NULL],9000
133,3,0,1,2
133,3,1,[NULL],9000
134,2,0,[NULL],9993
134,2,1,1,9997
125,12,0,[NULL],9000
126,11,0,[NULL],9000
127,10,0,[NULL],9993
130,7,0,[NULL],9000
131,6,0,0,9998
132,5,0,[NULL],9000
