stem,s,base,diff,level
111,0,0,[NULL],9000
113,1,0,[NULL],9000
114,2,0,[NULL],9000
115,1,0,[NULL],9000
115,2,0,[NULL],9000
116,1,0,[NULL],9000
115,3,0,[NULL],9000
118,2,0,[NULL],9000
119,1,0,[NULL],9978
119,2,1,[NULL],9000
119,2,0,[NULL],9978
120,1,0,[NULL],9979
119,3,0,[NULL],9978
120,2,0,[NULL],9000
119,4,0,[NULL],9000
120,3,0,[NULL],9000
121,2,0,[NULL],9979
122,1,0,[NULL],9998
121,3,0,[NULL],9000
122,2,0,[NULL],9000
121,4,0,[NULL],9000
122,3,0,[NULL],9000
121,5,0,[NULL],9000
126,1,0,[NULL],9000
127,0,0,[NULL],9994
122,6,0,[NULL],9000
123,5,0,[NULL],9000
126,2,0,[NULL],9978
127,1,0,[NULL],9986
123,6,0,[NULL],9000
126,3,0,[NULL],9000
127,2,1,[NULL],9000
127,2,0,[NULL],9986
128,1,0,[NULL],9987
123,7,0,[NULL],9000
126,4,0,[NULL],9988
127,3,0,[NULL],9986
128,2,0,[NULL],9000
126,5,0,[NULL],9988
127,4,0,[NULL],9986
128,3,0,[NULL],9000
129,2,0,[NULL],9987
129,2,1,[NULL],9989
130,1,0,[NULL],9989
126,6,0,[NULL],9000
127,5,1,[NULL],9000
127,5,0,[NULL],9986
129,3,0,[NULL],9000
130,2,1,[NULL],9000
130,2,0,[NULL],9986
127,6,0,[NULL],9986
129,4,0,0,9998
130,3,1,[NULL],9000
130,3,0,[NULL],9986
131,2,0,[NULL],9000
127,7,0,[NULL],9986
128,6,0,0,2
129,5,0,[NULL],9000
130,4,1,[NULL],9000
130,4,0,0,9998
131,3,0,[NULL],9000
127,8,0,[NULL],9000
128,7,0,[NULL],9000
129,6,0,0,2
130,5,0,0,9998
131,4,0,[NULL],9000
132,3,0,[NULL],9000
133,2,0,[NULL],9989
134,1,0,[NULL],9993
129,7,0,0,2
132,4,0,[NULL],9994
133,3,1,[NULL],9000
133,3,0,[NULL],9000
134,2,0,[NULL],9986
129,8,0,[NULL],9000
132,5,0,[NULL],9994
133,4,0,[NULL],9998
134,3,1,[NULL],9000
134,3,0,[NULL],9986
135,2,0,[NULL],9987
129,9,0,[NULL],9000
132,6,0,[NULL],9000
133,5,0,[NULL],9000
134,4,1,[NULL],9000
134,4,0,[NULL],9986
135,3,0,[NULL],9994
134,5,0,[NULL],9000
135,4,1,[NULL],9000
135,4,0,[NULL],9000
136,3,0,[NULL],9979
130,10,0,[NULL],9000
131,9,0,[NULL],9000
135,5,0,[NULL],9000
136,4,0,[NULL],9000
