stem,s,base,diff,level
65,0,0,[NULL],9000
66,1,0,[NULL],9000
67,0,0,[NULL],9000
67,1,0,[NULL],9000
67,2,0,[NULL],9000
68,1,0,[NULL],9000
70,1,0,[NULL],9000
71,0,0,[NULL],9000
71,1,0,[NULL],9000
71,2,1,[NULL],9000
71,2,0,[NULL],9000
72,1,1,[NULL],9000
72,1,0,[NULL],9000
71,3,0,[NULL],9000
72,2,0,[NULL],9000
73,2,0,[NULL],9000
73,2,1,[NULL],9000
74,1,0,[NULL],9000
73,3,0,[NULL],9000
74,2,0,[NULL],9000
73,4,0,[NULL],9000
74,3,0,[NULL],9000
74,5,0,[NULL],9000
75,4,0,[NULL],9000
78,1,0,[NULL],9000
79,0,0,0,9998
75,5,0,[NULL],9000
78,2,0,0,2
79,1,0,0,9997
75,6,0,[NULL],9000
78,3,0,[NULL],9000
79,2,1,[NULL],9000
79,2,0,0,9997
80,1,1,[NULL],9000
80,1,0,[NULL],9000
78,4,0,0,3
79,3,0,[NULL],9000
78,5,0,0,3
79,4,1,[NULL],9000
79,4,0,[NULL],9000
80,3,0,[NULL],9000
81,2,2,[NULL],9000
81,2,1,[NULL],9000
81,2,0,[NULL],9000
82,1,1,[NULL],9000
82,1,0,[NULL],9000
79,5,0,[NULL],9000
81,3,0,0,9998
82,2,1,[NULL],9000
82,2,0,[NULL],9000
79,6,0,[NULL],9000
80,5,0,0,2
81,4,0,[NULL],9000
82,3,2,[NULL],9000
82,3,1,[NULL],9000
82,3,0,0,9998
83,2,1,[NULL],9000
83,2,0,[NULL],9000
79,7,0,[NULL],9000
80,6,0,[NULL],9000
81,5,0,"0,1",2
82,4,0,0,9998
81,6,0,0,2
83,4,0,[NULL],9000
84,3,1,[NULL],9000
84,3,0,[NULL],9994
85,2,1,[NULL],9000
85,2,0,[NULL],9000
86,1,0,[NULL],9000
81,7,0,[NULL],9000
84,4,0,[NULL],9994
85,3,0,[NULL],9000
86,2,0,[NULL],9000
81,8,0,[NULL],9000
84,5,0,[NULL],9000
85,4,1,[NULL],9000
85,4,0,[NULL],9000
86,3,2,[NULL],9000
86,3,1,[NULL],9000
86,3,0,[NULL],9000
87,2,0,[NULL],9000
86,4,0,[NULL],9000
87,3,1,[NULL],9000
87,3,0,[NULL],9000
82,9,0,[NULL],9000
83,8,0,[NULL],9000
86,5,0,[NULL],9000
87,4,1,[NULL],9000
87,4,0,[NULL],9000
88,3,0,[NULL],9000
83,9,0,[NULL],9000
87,5,0,[NULL],9000
88,4,0,[NULL],9000
88,4,1,[NULL],9000
83,10,0,[NULL],9000
86,7,0,[NULL],9000
87,6,0,0,9998
88,5,0,[NULL],9000
86,8,0,0,2
87,7,0,0,9998
86,9,0,0,2
87,8,1,[NULL],9000
87,8,0,[NULL],9000
90,5,0,[NULL],9000
94,1,0,[NULL],9000
95,0,0,0,9998
87,9,0,[NULL],9000
89,7,0,0,9998
90,6,0,0,9998
94,2,0,0,2
95,1,0,0,9998
87,10,0,[NULL],9000
88,9,0,0,2
89,8,0,0,2
90,7,0,0,9998
94,3,0,0,2
95,2,2,[NULL],9000
95,2,1,[NULL],9000
95,2,0,1,9998
96,1,1,[NULL],9000
96,1,0,[NULL],9955
87,11,0,[NULL],9000
88,10,0,[NULL],9000
89,9,0,0,2
90,8,0,0,9998
94,4,1,0,2
94,4,0,[NULL],9000
95,3,0,[NULL],9000
95,3,1,0,9997
89,10,0,0,2
92,7,0,[NULL],9000
93,6,0,0,9998
94,5,0,0,9997
95,4,0,[NULL],9000
95,4,1,0,9997
96,3,1,[NULL],9000
96,3,0,[NULL],9988
97,2,2,[NULL],9000
97,2,1,[NULL],9000
97,2,0,[NULL],9955
98,1,0,[NULL],9997
98,1,1,1,9998
89,11,0,[NULL],9000
92,8,0,0,2
93,7,0,0,9998
94,6,0,1,3
95,5,0,0,9997
96,4,0,[NULL],9000
97,3,1,"0,1",2
97,3,0,[NULL],9958
98,2,1,[NULL],9000
98,2,0,[NULL],9958
89,12,0,[NULL],9000
92,9,0,0,2
93,8,0,0,3
94,7,0,1,3
95,6,1,[NULL],9000
95,6,0,0,9997
96,5,2,[NULL],9000
96,5,1,[NULL],9000
96,5,0,[NULL],9959
97,4,1,[NULL],9000
97,4,0,[NULL],9958
98,3,1,[NULL],9000
98,3,0,[NULL],9955
99,2,0,[NULL],9000
94,8,0,0,3
95,7,"0,1",0,9996
95,7,1,0,9997
96,6,0,1,9998
97,5,0,[NULL],9000
98,4,0,[NULL],9000
90,13,0,[NULL],9000
91,12,0,[NULL],9000
94,9,0,0,3
95,8,1,0,2
95,8,0,0,9996
96,7,0,1,9998
97,6,1,[NULL],9000
97,6,0,[NULL],9959
98,5,1,[NULL],9000
98,5,0,[NULL],9961
99,4,0,[NULL],9000
100,3,0,[NULL],9961
101,2,1,[NULL],9000
101,2,2,[NULL],9000
101,2,0,[NULL],9961
102,1,0,[NULL],9996
102,1,1,0,9998
91,13,0,[NULL],9000
94,10,0,1,3
95,9,1,0,2
95,9,0,0,9996
96,8,0,1,9996
98,6,0,[NULL],9000
99,5,0,[NULL],9962
101,3,0,"0,1",2
102,2,0,[NULL],9996
102,2,1,"1,2",9997
91,14,0,[NULL],9000
94,11,0,"0,1",4
95,10,0,[NULL],9000
98,7,1,[NULL],9000
98,7,0,[NULL],9000
99,6,1,[NULL],9000
99,6,0,0,9998
100,5,1,[NULL],9000
100,5,0,[NULL],9997
101,4,"0,1",[NULL],9963
101,4,1,[NULL],9963
102,3,3,[NULL],9000
102,3,1,[NULL],9963
102,3,2,[NULL],9963
102,3,0,[NULL],9997
103,2,2,[NULL],9000
103,2,1,[NULL],9000
103,2,0,[NULL],9955
94,12,0,0,4
95,11,0,[NULL],9000
98,8,0,0,2
99,7,0,0,9998
100,6,0,[NULL],9000
101,5,"1,2",1,3
101,5,2,[NULL],9000
101,5,0,[NULL],9963
102,4,2,[NULL],9000
102,4,0,[NULL],9000
102,4,1,[NULL],9963
103,3,1,[NULL],9000
103,3,0,[NULL],9964
94,13,0,0,4
95,12,1,0,4
95,12,0,[NULL],9000
98,9,0,0,2
99,8,0,[NULL],9000
100,7,0,[NULL],9000
101,6,2,[NULL],9000
101,6,1,[NULL],9000
101,6,0,[NULL],9963
102,5,1,[NULL],9000
102,5,2,[NULL],9000
102,5,0,1,9998
103,4,0,[NULL],9000
103,4,1,1,9997
104,3,3,[NULL],9000
104,3,2,[NULL],9000
104,3,1,[NULL],9955
104,3,0,[NULL],9984
105,2,1,[NULL],9000
105,2,0,2,9998
95,13,0,[NULL],9000
97,11,0,0,9998
98,10,0,0,9998
101,7,1,0,2
101,7,0,0,9996
102,6,1,[NULL],9000
102,6,0,0,9998
103,5,0,[NULL],9000
104,4,2,0,2
104,4,3,[NULL],9000
104,4,1,[NULL],9955
104,4,0,2,9998
105,3,1,[NULL],9000
105,3,0,"2,3",9998
95,14,0,[NULL],9000
96,13,0,0,2
97,12,0,0,2
98,11,0,0,9998
101,8,0,0,2
102,7,1,1,3
102,7,0,0,9998
103,6,2,0,2
103,6,0,[NULL],9000
103,6,1,[NULL],9000
104,5,"2,3",0,2
104,5,3,[NULL],9000
104,5,1,[NULL],9000
104,5,0,[NULL],9967
105,4,2,[NULL],9000
105,4,1,[NULL],9000
105,4,0,[NULL],9967
106,3,0,[NULL],9000
95,15,0,[NULL],9000
96,14,0,[NULL],9000
97,13,0,0,2
98,12,0,0,9998
101,9,0,0,2
102,8,0,0,9996
97,14,0,0,2
100,11,0,0,4
101,10,0,0,9998
103,8,0,[NULL],9000
104,7,1,[NULL],9000
104,7,0,[NULL],9969
105,6,2,[NULL],9000
105,6,1,[NULL],9000
105,6,0,[NULL],9955
106,5,1,[NULL],9000
106,5,0,[NULL],9969
107,4,0,[NULL],9000
108,3,1,[NULL],9981
108,3,0,[NULL],9982
109,2,"0,1",[NULL],9969
109,2,1,[NULL],9969
110,1,0,"0,1",9998
97,15,0,[NULL],9000
100,12,0,0,2
101,11,0,0,9998
105,7,0,[NULL],9000
106,6,1,[NULL],9000
106,6,0,[NULL],9969
108,4,0,[NULL],9982
109,3,"0,1",0,2
109,3,1,[NULL],9969
110,2,0,"1,2",9997
97,16,0,[NULL],9000
100,13,0,0,2
101,12,0,0,4
104,9,0,[NULL],9000
105,8,0,[NULL],9000
106,7,1,[NULL],9000
106,7,0,[NULL],9955
108,5,1,[NULL],9000
108,5,0,[NULL],9963
109,4,4,[NULL],9000
109,4,3,[NULL],9971
109,4,2,[NULL],9971
109,4,1,[NULL],9971
109,4,0,0,9998
110,3,2,[NULL],9000
110,3,0,[NULL],9971
110,3,1,"0,1",9997
111,2,0,[NULL],9994
103,11,0,0,9996
104,10,0,0,9998
105,9,0,[NULL],9000
