stem,s,base,diff,level
63,0,0,[NULL],9000
65,1,0,[NULL],9000
66,2,0,[NULL],9000
67,1,0,[NULL],9000
67,2,0,[NULL],9000
68,1,0,[NULL],9000
67,3,0,[NULL],9000
70,2,0,[NULL],9000
71,1,0,[NULL],9000
71,2,1,[NULL],9000
71,2,0,[NULL],9000
72,1,0,[NULL],9000
71,3,0,[NULL],9000
72,2,0,[NULL],9000
71,4,0,[NULL],9000
72,3,0,[NULL],9000
73,2,0,[NULL],9000
74,1,0,[NULL],9000
73,3,0,[NULL],9000
74,2,0,[NULL],9000
73,4,0,[NULL],9000
74,3,0,[NULL],9000
73,5,0,[NULL],9000
74,6,0,[NULL],9000
75,5,0,[NULL],9000
78,2,0,[NULL],9000
79,1,0,0,9998
75,6,0,[NULL],9000
78,3,0,0,2
79,2,1,[NULL],9000
79,2,0,0,9997
80,1,0,[NULL],9993
75,7,0,[NULL],9000
78,4,0,[NULL],9000
79,3,0,0,9997
80,2,0,[NULL],9000
78,5,0,0,3
79,4,0,[NULL],9000
80,3,0,[NULL],9000
81,2,"0,1",[NULL],9000
81,2,1,[NULL],9000
82,1,0,[NULL],9000
78,6,0,0,3
79,5,1,[NULL],9000
79,5,0,[NULL],9000
81,3,0,[NULL],9000
82,2,1,[NULL],9000
82,2,0,[NULL],9000
79,6,0,[NULL],9000
81,4,0,0,9998
82,3,1,[NULL],9000
82,3,0,[NULL],9000
83,2,0,[NULL],9000
79,7,0,[NULL],9000
80,6,0,0,2
81,5,0,[NULL],9000
82,4,1,[NULL],9000
82,4,0,0,9998
83,3,0,[NULL],9000
79,8,0,[NULL],9000
80,7,0,[NULL],9000
81,6,0,0,2
82,5,0,0,9998
83,4,0,[NULL],9000
84,3,0,[NULL],9000
85,2,0,[NULL],9000
86,1,0,[NULL],9000
81,7,0,0,2
84,4,0,[NULL],9994
85,3,1,[NULL],9000
85,3,0,[NULL],9000
86,2,0,[NULL],9000
81,8,0,[NULL],9000
84,5,0,[NULL],9994
85,4,0,[NULL],9000
86,3,1,[NULL],9000
86,3,0,[NULL],9000
87,2,0,[NULL],9000
81,9,0,[NULL],9000
84,6,0,[NULL],9000
85,5,0,[NULL],9000
86,4,1,[NULL],9000
86,4,0,[NULL],9000
87,3,0,[NULL],9000
86,5,0,[NULL],9000
87,4,1,[NULL],9000
87,4,0,[NULL],9000
88,3,0,[NULL],9000
82,10,0,[NULL],9000
83,9,0,[NULL],9000
87,5,0,[NULL],9000
88,4,0,[NULL],9000
83,10,0,[NULL],9000
87,6,0,[NULL],9000
88,5,1,[NULL],9000
88,5,0,[NULL],9000
83,11,0,[NULL],9000
86,8,0,[NULL],9000
87,7,0,0,9998
86,9,0,0,2
87,8,0,0,9998
86,10,0,0,2
87,9,1,[NULL],9000
87,9,0,[NULL],9000
90,6,0,[NULL],9000
94,2,0,[NULL],9000
95,1,0,0,9998
87,10,0,[NULL],9000
89,8,0,0,9998
90,7,0,0,9998
94,3,0,0,2
95,2,1,[NULL],9000
95,2,0,1,9998
96,1,0,[NULL],9985
87,11,0,[NULL],9000
88,10,0,0,2
89,9,0,0,2
90,8,0,0,9998
94,4,1,0,2
94,4,0,[NULL],9000
95,3,2,[NULL],9000
95,3,0,[NULL],9000
95,3,1,0,9998
96,2,0,[NULL],9000
