stem,s,base,diff,level
39,0,0,[NULL],9000
41,1,0,[NULL],9000
42,2,0,[NULL],9000
43,1,0,[NULL],9000
43,2,0,[NULL],9000
44,1,0,[NULL],9000
43,3,0,[NULL],9000
46,1,0,[NULL],9000
47,0,0,[NULL],9000
46,2,0,[NULL],9000
47,1,0,[NULL],9000
47,2,1,[NULL],9000
47,2,0,[NULL],9000
48,1,0,[NULL],9000
47,3,0,[NULL],9000
48,2,0,[NULL],9000
47,4,0,[NULL],9000
48,3,0,[NULL],9000
49,2,0,[NULL],9000
50,1,0,[NULL],9000
49,3,0,[NULL],9000
50,2,0,[NULL],9000
49,4,0,[NULL],9000
50,3,0,[NULL],9000
49,5,0,[NULL],9000
53,2,0,[NULL],9000
54,1,0,[NULL],9000
50,6,0,[NULL],9000
51,5,0,[NULL],9000
51,6,0,[NULL],9000
51,7,0,[NULL],9000
54,4,0,[NULL],9000
55,3,0,0,9998
56,2,0,[NULL],9000
54,5,0,0,2
55,4,0,0,9998
56,3,0,[NULL],9000
57,2,0,[NULL],9000
54,6,0,0,2
55,5,1,[NULL],9000
55,5,0,[NULL],9000
57,3,0,[NULL],9000
58,2,1,[NULL],9000
58,2,0,[NULL],9000
55,6,0,[NULL],9000
57,4,0,0,9998
58,3,1,[NULL],9000
58,3,0,[NULL],9000
59,2,0,[NULL],9000
55,7,0,[NULL],9000
56,6,0,0,2
57,5,0,[NULL],9000
58,4,1,[NULL],9000
58,4,0,0,9998
59,3,0,[NULL],9000
55,8,0,[NULL],9000
56,7,0,[NULL],9000
57,6,0,0,2
58,5,0,0,9998
59,4,0,[NULL],9000
60,3,0,[NULL],9000
62,1,0,[NULL],9000
63,0,0,1,9997
57,7,0,0,2
60,4,0,[NULL],9994
61,3,0,[NULL],9000
62,2,0,[NULL],9000
63,1,0,1,9997
57,8,0,[NULL],9000
60,5,0,[NULL],9994
61,4,0,[NULL],9000
62,3,1,0,3
62,3,0,[NULL],9000
63,2,1,[NULL],9000
63,2,0,0,9996
64,1,0,[NULL],9000
57,9,0,[NULL],9000
60,6,0,[NULL],9000
61,5,0,[NULL],9000
62,4,1,0,3
62,4,2,[NULL],9000
62,4,0,[NULL],9000
63,3,0,[NULL],9000
63,3,1,0,9996
62,5,1,[NULL],9000
62,5,0,[NULL],9000
63,4,2,[NULL],9000
63,4,1,[NULL],9000
63,4,0,0,9995
64,3,0,[NULL],9000
65,2,0,[NULL],9000
66,1,0,[NULL],9000
58,10,0,[NULL],9000
59,9,0,[NULL],9000
62,6,0,0,4
63,5,1,[NULL],9000
63,5,0,0,9995
64,4,0,[NULL],9000
65,3,0,[NULL],9000
66,2,0,[NULL],9000
59,10,0,[NULL],9000
62,7,0,1,4
63,6,1,[NULL],9000
63,6,0,[NULL],9000
64,5,1,[NULL],9000
64,5,0,[NULL],9000
65,4,0,[NULL],9000
66,3,0,[NULL],9000
59,11,0,[NULL],9000
62,8,0,[NULL],9000
63,7,0,[NULL],9000
62,9,0,0,5
63,8,0,[NULL],9000
69,2,1,[NULL],9000
69,2,0,[NULL],9000
70,1,1,[NULL],9000
70,1,0,[NULL],9000
62,10,0,0,5
63,9,1,[NULL],9000
63,9,0,[NULL],9000
66,6,0,[NULL],9000
69,3,0,[NULL],9000
70,2,0,[NULL],9000
63,10,0,[NULL],9000
65,8,0,0,9998
66,7,0,0,9998
69,4,0,[NULL],9000
70,3,1,[NULL],9000
70,3,0,[NULL],9000
71,2,0,[NULL],9000
63,11,0,[NULL],9000
64,10,0,0,2
65,9,0,0,2
66,8,0,0,9998
69,5,0,[NULL],9000
70,4,1,[NULL],9000
70,4,0,0,9998
71,3,1,[NULL],9000
71,3,0,[NULL],9000
72,2,0,[NULL],9000
63,12,0,[NULL],9000
64,11,0,[NULL],9000
65,10,0,0,2
66,9,0,0,9998
69,6,0,0,2
70,5,0,0,9996
71,4,0,[NULL],9000
72,3,"0,1",[NULL],9000
72,3,1,[NULL],9000
73,2,0,2,9998
65,11,0,0,2
68,8,0,[NULL],9000
69,7,0,0,9998
71,5,0,[NULL],9000
72,4,2,0,2
72,4,"0,1",[NULL],9000
72,4,1,[NULL],9000
73,3,1,[NULL],9000
73,3,0,[NULL],9000
74,2,0,1,9997
65,12,0,[NULL],9000
68,9,0,0,2
69,8,0,0,9998
71,6,0,[NULL],9000
72,5,0,[NULL],9000
72,5,1,[NULL],9000
73,4,0,[NULL],9000
74,3,0,[NULL],9000
75,2,0,[NULL],9000
65,13,0,[NULL],9000
68,10,0,0,2
69,9,0,0,4
72,6,0,[NULL],9000
73,5,1,0,3
73,5,0,[NULL],9000
74,4,1,[NULL],9000
74,4,0,[NULL],9000
71,8,0,0,9996
72,7,0,0,9998
73,6,0,[NULL],9000
74,5,0,[NULL],9000
76,3,0,[NULL],9000
77,2,1,[NULL],9000
77,2,0,[NULL],9000
78,1,0,0,9998
66,14,0,[NULL],9000
67,13,0,[NULL],9000
71,9,0,0,2
72,8,0,0,9998
73,7,0,[NULL],9000
74,6,1,[NULL],9000
