stem,s,base,diff,level
23,0,0,[NULL],9000
25,1,0,[NULL],9000
26,2,0,[NULL],9000
27,1,0,[NULL],9000
27,2,0,[NULL],9000
28,1,0,[NULL],9000
27,3,0,[NULL],9000
30,1,0,[NULL],9000
31,0,0,[NULL],9000
30,2,0,[NULL],9000
31,1,0,[NULL],9000
31,2,1,[NULL],9000
31,2,0,[NULL],9000
32,1,0,[NULL],9000
31,3,0,[NULL],9000
32,2,0,[NULL],9000
31,4,0,[NULL],9000
32,3,0,[NULL],9000
33,2,0,[NULL],9000
34,1,0,[NULL],9000
33,3,0,[NULL],9000
34,2,0,[NULL],9000
33,4,0,[NULL],9000
34,3,0,[NULL],9000
33,5,0,[NULL],9000
37,2,0,[NULL],9000
38,1,0,[NULL],9000
34,6,0,[NULL],9000
35,5,0,[NULL],9000
35,6,0,[NULL],9000
35,7,0,[NULL],9000
38,4,0,[NULL],9000
39,3,0,0,9998
40,2,0,[NULL],9000
38,5,0,0,2
39,4,0,0,9998
40,3,0,[NULL],9000
41,2,0,[NULL],9000
38,6,0,0,2
39,5,1,[NULL],9000
39,5,0,[NULL],9000
41,3,0,[NULL],9000
42,2,1,[NULL],9000
42,2,0,[NULL],9000
39,6,0,[NULL],9000
41,4,0,0,9998
42,3,1,[NULL],9000
42,3,0,[NULL],9000
43,2,0,[NULL],9000
39,7,0,[NULL],9000
40,6,0,0,2
41,5,0,[NULL],9000
42,4,1,[NULL],9000
42,4,0,0,9998
43,3,0,[NULL],9000
39,8,0,[NULL],9000
40,7,0,[NULL],9000
41,6,0,0,2
42,5,0,0,9998
43,4,0,[NULL],9000
44,3,0,[NULL],9000
41,7,0,0,2
44,4,0,[NULL],9994
45,3,0,[NULL],9000
41,8,0,[NULL],9000
44,5,0,[NULL],9994
45,4,0,[NULL],9000
46,3,0,[NULL],9000
41,9,0,[NULL],9000
44,6,0,[NULL],9000
45,5,0,[NULL],9000
46,4,1,[NULL],9000
46,4,0,[NULL],9000
47,3,0,[NULL],9000
46,5,1,[NULL],9000
46,5,0,[NULL],9000
47,4,2,[NULL],9000
47,4,1,[NULL],9000
47,4,0,0,9998
48,3,0,[NULL],9000
49,2,0,[NULL],9000
50,1,0,0,9998
42,10,0,[NULL],9000
43,9,0,[NULL],9000
46,6,0,0,2
47,5,1,[NULL],9000
47,5,0,0,9998
48,4,0,[NULL],9000
49,3,0,0,2
50,2,0,0,9998
43,10,0,[NULL],9000
46,7,0,0,2
47,6,1,[NULL],9000
47,6,0,0,9997
48,5,1,[NULL],9000
48,5,0,[NULL],9000
49,4,0,0,2
50,3,0,[NULL],9000
43,11,0,[NULL],9000
46,8,0,[NULL],9000
47,7,0,0,9997
46,9,0,0,3
47,8,0,[NULL],9000
53,2,0,[NULL],9000
54,1,0,[NULL],9000
46,10,0,0,3
47,9,1,[NULL],9000
47,9,0,[NULL],9000
50,6,0,[NULL],9000
53,3,0,[NULL],9000
54,2,0,0,9997
47,10,0,[NULL],9000
49,8,0,0,9998
50,7,0,0,9998
53,4,0,[NULL],9000
54,3,1,[NULL],9000
54,3,0,[NULL],9000
55,2,0,[NULL],9000
