stem,s,base,diff,level
25,0,0,[NULL],9000
26,1,0,[NULL],9000
27,0,0,[NULL],9000
27,1,0,[NULL],9000
27,2,0,[NULL],9000
28,1,0,[NULL],9000
30,1,0,[NULL],9000
31,0,0,[NULL],9000
31,1,0,[NULL],9000
31,2,1,[NULL],9000
31,2,0,[NULL],9000
32,1,1,[NULL],9000
32,1,0,[NULL],9000
31,3,0,[NULL],9000
32,2,0,[NULL],9000
33,2,0,[NULL],9000
33,2,1,[NULL],9000
34,1,0,[NULL],9000
33,3,0,[NULL],9000
34,2,0,[NULL],9000
33,4,0,[NULL],9000
34,3,0,[NULL],9000
34,5,0,[NULL],9000
35,4,0,[NULL],9000
35,5,0,[NULL],9000
35,6,0,[NULL],9000
38,3,0,[NULL],9000
39,2,0,0,9998
40,1,0,[NULL],9000
38,4,0,0,2
39,3,0,0,9998
38,5,0,0,2
39,4,1,[NULL],9000
39,4,0,[NULL],9000
40,3,0,[NULL],9000
41,2,1,[NULL],9000
41,2,0,[NULL],9000
42,1,0,[NULL],9000
39,5,0,[NULL],9000
41,3,0,0,9998
42,2,1,[NULL],9000
42,2,0,[NULL],9000
39,6,0,[NULL],9000
40,5,0,0,2
41,4,0,[NULL],9000
42,3,2,[NULL],9000
42,3,0,[NULL],9000
42,3,1,0,9998
43,2,1,[NULL],9000
43,2,0,[NULL],9000
39,7,0,[NULL],9000
40,6,0,[NULL],9000
41,5,0,1,2
42,4,0,0,9998
41,6,0,0,2
43,4,0,[NULL],9000
44,3,1,[NULL],9000
44,3,0,[NULL],9994
45,2,0,[NULL],9000
41,7,0,[NULL],9000
44,4,0,[NULL],9994
45,3,0,[NULL],9000
46,2,0,[NULL],9000
41,8,0,[NULL],9000
44,5,0,[NULL],9000
45,4,1,[NULL],9000
45,4,0,[NULL],9000
46,3,1,[NULL],9000
46,3,0,[NULL],9000
46,4,0,[NULL],9000
47,3,1,[NULL],9000
47,3,0,[NULL],9000
42,9,0,[NULL],9000
43,8,0,[NULL],9000
46,5,1,[NULL],9000
46,5,0,[NULL],9000
47,4,2,[NULL],9000
47,4,1,[NULL],9000
47,4,0,0,9998
48,3,0,[NULL],9000
49,2,0,[NULL],9000
50,1,0,0,9998
43,9,0,[NULL],9000
46,6,0,0,2
47,5,1,[NULL],9000
47,5,0,0,9997
48,4,0,[NULL],9000
48,4,1,[NULL],9000
49,3,0,0,2
50,2,0,0,9998
43,10,0,[NULL],9000
46,7,0,[NULL],9000
47,6,0,0,9997
48,5,0,[NULL],9000
49,4,0,0,2
50,3,0,[NULL],9000
46,8,0,0,3
47,7,0,[NULL],9000
46,9,0,0,3
47,8,1,[NULL],9000
47,8,0,[NULL],9000
50,5,0,[NULL],9000
53,2,0,[NULL],9000
54,1,0,0,9997
47,9,0,[NULL],9000
49,7,0,0,9998
50,6,0,0,9998
53,3,0,[NULL],9000
54,2,0,0,9997
47,10,0,[NULL],9000
48,9,0,0,2
49,8,0,0,2
50,7,0,0,9998
53,4,0,0,3
54,3,0,[NULL],9000
54,3,1,[NULL],9000
55,2,1,[NULL],9000
55,2,0,[NULL],9000
56,1,0,[NULL],9000
47,11,0,[NULL],9000
48,10,0,[NULL],9000
49,9,0,0,2
50,8,0,0,9998
53,5,0,0,3
54,4,1,[NULL],9000
54,4,0,0,9996
55,3,0,[NULL],9000
49,10,0,0,2
52,7,0,[NULL],9000
53,6,0,0,9998
55,4,0,[NULL],9000
56,3,1,[NULL],9000
56,3,0,[NULL],9000
57,2,1,[NULL],9000
57,2,0,[NULL],9000
58,1,0,0,9998
49,11,0,[NULL],9000
52,8,0,0,2
53,7,0,0,9998
56,4,0,[NULL],9000
57,3,0,0,2
58,2,0,[NULL],9000
49,12,0,[NULL],9000
52,9,0,0,2
53,8,0,0,4
55,6,0,[NULL],9000
56,5,2,[NULL],9000
56,5,0,[NULL],9000
56,5,1,[NULL],9000
57,4,0,[NULL],9000
58,3,0,[NULL],9000
59,2,0,[NULL],9000
55,7,0,0,9996
56,6,0,0,9998
57,5,0,[NULL],9000
58,4,0,[NULL],9000
50,13,0,[NULL],9000
51,12,0,[NULL],9000
55,8,0,0,2
56,7,0,0,9998
57,6,"0,1",[NULL],9000
57,6,1,[NULL],9000
58,5,1,[NULL],9000
58,5,0,[NULL],9000
59,4,0,[NULL],9000
60,3,0,[NULL],9000
61,2,0,[NULL],9000
62,1,0,[NULL],9000
63,0,0,0,9998
51,13,0,[NULL],9000
55,9,0,0,2
56,8,0,1,9996
58,6,0,[NULL],9000
59,5,0,[NULL],9000
60,4,0,[NULL],9000
62,2,0,0,2
63,1,0,1,9998
51,14,0,[NULL],9000
54,11,0,0,4
55,10,0,0,9998
58,7,1,[NULL],9000
58,7,0,[NULL],9000
59,6,1,[NULL],9000
59,6,0,0,9998
60,5,1,[NULL],9000
60,5,0,[NULL],9987
61,4,0,[NULL],9000
62,3,1,0,2
62,3,2,[NULL],9000
62,3,0,"0,1",9998
63,2,3,[NULL],9000
63,2,2,[NULL],9000
63,2,0,[NULL],9997
63,2,1,1,9998
64,1,0,[NULL],9000
54,12,0,0,2
55,11,0,0,9998
58,8,0,0,2
59,7,0,0,9998
60,6,0,[NULL],9000
61,5,"0,1",0,2
61,5,1,[NULL],9000
62,4,1,1,2
62,4,0,[NULL],9000
63,3,1,[NULL],9000
63,3,0,0,9997
54,13,0,0,2
55,12,1,0,4
55,12,0,[NULL],9000
58,9,0,0,2
59,8,0,[NULL],9000
60,7,0,[NULL],9000
61,6,1,[NULL],9000
61,6,0,[NULL],9000
62,5,1,[NULL],9000
62,5,2,[NULL],9000
62,5,0,[NULL],9000
63,4,0,0,9997
63,4,1,1,9997
64,3,2,[NULL],9000
64,3,1,[NULL],9000
64,3,0,[NULL],9984
65,2,2,[NULL],9000
65,2,0,[NULL],9000
65,2,1,[NULL],9997
66,1,0,1,9998
55,13,0,[NULL],9000
57,11,0,0,9998
58,10,0,0,9998
61,7,0,0,9996
62,6,0,0,3
62,6,1,[NULL],9000
63,5,0,0,9997
64,4,1,[NULL],9000
64,4,0,2,9998
65,3,1,0,2
65,3,0,[NULL],9000
66,2,0,2,9998
55,14,0,[NULL],9000
56,13,0,0,2
57,12,0,0,2
58,11,0,0,9998
62,7,0,0,3
62,7,1,1,3
63,6,2,0,2
63,6,1,[NULL],9000
63,6,0,0,9996
64,5,1,[NULL],9000
64,5,0,[NULL],9000
65,4,2,0,2
65,4,"0,1",[NULL],9000
65,4,1,[NULL],9000
66,3,0,[NULL],9000
66,3,1,[NULL],9000
55,15,0,[NULL],9000
56,14,0,[NULL],9000
57,13,0,0,2
58,12,0,0,9998
62,8,0,0,3
63,7,0,0,9996
57,14,0,0,2
60,11,0,0,4
61,10,0,0,9998
62,9,0,0,9997
63,8,0,[NULL],9000
63,8,1,0,9996
64,7,0,[NULL],9000
65,6,0,[NULL],9000
66,5,0,[NULL],9000
68,3,0,[NULL],9000
69,2,0,[NULL],9000
69,2,1,[NULL],9000
70,1,0,0,9997
57,15,0,[NULL],9000
60,12,0,0,2
61,11,0,0,9998
62,10,0,0,4
63,9,0,0,9996
66,6,0,[NULL],9000
69,3,0,[NULL],9000
70,2,0,[NULL],9995
57,16,0,[NULL],9000
60,13,0,0,2
61,12,0,0,3
62,11,0,0,4
63,10,0,0,9995
64,9,0,[NULL],9000
65,8,0,[NULL],9000
66,7,1,[NULL],9000
66,7,0,[NULL],9000
69,4,0,0,3
69,4,2,[NULL],9000
69,4,1,[NULL],9000
70,3,1,[NULL],9000
70,3,0,[NULL],9000
70,3,2,1,9998
71,2,0,[NULL],9000
62,12,0,1,4
63,11,0,0,9995
63,11,1,0,9997
64,10,0,1,9998
65,9,0,[NULL],9000
66,8,0,0,9998
69,5,1,2,2
69,5,0,[NULL],9000
70,4,0,[NULL],9000
70,4,1,1,9998
71,3,0,[NULL],9000
58,17,0,[NULL],9000
59,16,0,[NULL],9000
62,13,0,0,4
63,12,1,0,2
63,12,0,0,9995
64,11,0,1,9998
65,10,0,0,2
69,6,1,1,2
69,6,0,[NULL],9000
70,5,2,[NULL],9000
70,5,"0,1",[NULL],9000
70,5,1,[NULL],9000
71,4,1,[NULL],9000
71,4,0,[NULL],9000
72,3,0,[NULL],9000
72,3,1,[NULL],9997
59,17,0,[NULL],9000
62,14,0,1,3
63,13,1,0,2
63,13,0,[NULL],9000
64,12,0,1,9996
69,7,1,[NULL],9000
69,7,0,[NULL],9000
70,6,"0,2",[NULL],9000
70,6,2,[NULL],9000
70,6,3,[NULL],9000
70,6,1,0,9998
71,5,0,[NULL],9997
72,4,0,[NULL],9000
72,4,1,2,9998
73,3,1,[NULL],9996
73,3,0,"0,3",9998
59,18,0,[NULL],9000
62,15,0,0,5
63,14,0,[NULL],9000
66,11,0,[NULL],9000
67,10,0,0,9998
68,9,0,0,9997
69,8,0,1,2
69,8,1,[NULL],9000
70,7,2,[NULL],9000
70,7,1,[NULL],9000
70,7,0,0,9998
71,6,2,1,2
71,6,1,[NULL],9000
71,6,0,[NULL],9998
72,5,"0,3",0,2
72,5,3,[NULL],9000
72,5,2,[NULL],9000
72,5,1,0,9997
73,4,1,[NULL],9000
73,4,0,1,9998
73,4,2,2,9998
74,3,0,[NULL],9000
62,16,0,0,5
63,15,0,[NULL],9000
66,12,0,0,2
67,11,0,0,9998
69,9,0,0,2
70,8,1,[NULL],9000
70,8,0,0,9998
71,7,2,[NULL],9000
71,7,1,[NULL],9000
71,7,0,[NULL],9000
72,6,1,0,2
72,6,2,2,2
72,6,0,[NULL],9000
73,5,"1,2",[NULL],9000
73,5,0,0,9997
73,5,2,[NULL],9997
74,4,0,1,9998
62,17,0,0,5
63,16,1,0,4
63,16,0,[NULL],9000
66,13,0,0,2
67,12,0,0,3
69,10,0,0,2
70,9,1,[NULL],9000
70,9,0,0,9998
71,8,0,"0,1",3
72,7,1,[NULL],9000
72,7,0,[NULL],9000
73,6,1,0,2
73,6,0,[NULL],9000
74,5,2,[NULL],9000
74,5,1,[NULL],9000
74,5,0,0,9997
75,4,1,[NULL],9000
75,4,0,[NULL],9000
77,2,0,[NULL],9000
78,1,0,0,9998
63,17,0,[NULL],9000
65,15,0,0,9998
66,14,0,0,9998
69,11,0,0,2
69,11,1,0,9996
70,10,"0,1",[NULL],9000
70,10,1,0,9998
71,9,0,[NULL],9000
72,8,0,"0,1,2",3
72,8,1,[NULL],9000
72,8,2,[NULL],9000
73,7,1,[NULL],9000
73,7,0,[NULL],9000
74,6,0,[NULL],9000
75,5,0,[NULL],9000
76,4,1,[NULL],9000
76,4,0,0,9996
77,3,0,0,2
77,3,1,[NULL],9997
78,2,0,2,9997
63,18,0,[NULL],9000
64,17,0,0,2
65,16,0,0,2
66,15,0,0,9998
69,12,0,1,2
70,11,0,0,9998
73,8,0,0,3
74,7,1,[NULL],9000
74,7,0,[NULL],9000
75,6,0,[NULL],9000
76,5,0,[NULL],9000
77,4,2,[NULL],9000
77,4,0,[NULL],9000
77,4,1,[NULL],9996
78,3,0,[NULL],9995
78,3,1,0,9997
79,2,0,[NULL],9994
63,19,0,[NULL],9000
64,18,0,[NULL],9000
65,17,0,0,2
66,16,0,0,9998
69,13,0,0,2
